rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,-16.35084148147053,-17.413930413539926,0.9954462128585204,0.9710014437345537,1.0096562895290027,15.980253841799257
0.06294627058970836,0.07924465962305569,0.07062687723113772,20.810548814891288,22.404133000182373,1.0046748870697462,-1.2820254946412422,1.0096562895290027,12.200840192810595
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.0173287212611837,-6.437573691720897,0.9879422302291893,7.381067145809147,1.0096562895290027,10.908506978843757
0.09976311574844399,0.125594321575479,0.11193605692841699,2.1139381312991414,4.864829743720937,1.0026151801544585,-2.6988363563367535,1.0096562895290027,8.371704469705419
0.125594321575479,0.158113883008419,0.1409191465632227,-3.136886388461625,-5.984642606455975,0.998643456532252,2.794774793600161,1.0096562895290027,6.058007315532813
0.158113883008419,0.19905358527674866,0.17740669461678776,5.472322015483715,2.318328437268922,0.9930242988343919,3.137992643154546,1.0096562895290027,4.58822119552595
0.19905358527674866,0.2505936168136362,0.2233417960754816,1.9341888134272294,0.7548390777204873,0.9999249652515235,1.1864238380073828,1.0096562895290027,4.007438737596674
0.2505936168136362,0.3154786722400967,0.2811706625951746,9.032762577940323,7.612684771469367,0.9967616381370185,1.463633693073905,1.0096562895290027,3.071268423156659
0.3154786722400967,0.3971641173621408,0.353972892192069,6.042935629244304,5.284455204220926,0.9983463225471156,0.7990275572879149,1.0096562895290027,2.282049933942883
0.3971641173621408,0.5,0.4456254690668728,7.214845158728488,7.014355811871741,1.0000473137226134,0.2679155677894029,1.0096562895290027,1.993401263900939
0.5,0.6294627058970838,0.5610092271509818,6.683567707092926,6.9173112172656435,0.9998419220527698,-0.16864330351185328,1.0096562895290027,1.468818755673393
0.6294627058970838,0.7924465962305571,0.7062687723113774,5.287680978562141,5.493926382455718,1.0008589750059318,-0.14915985019811917,1.0096562895290027,1.3450691723446393
0.7924465962305571,0.9976311574844399,0.8891397050194617,4.8224786850965025,5.140927772903367,1.0018033096734305,-0.26058515404578814,1.0096562895290027,0.9953689562224903
0.9976311574844399,1.2559432157547905,1.11936056928417,3.178469913142652,3.2458920119162133,1.001206227467709,-0.03254463311282732,1.0096562895290027,0.810690500089235
1.2559432157547905,1.5811388300841898,1.4091914656322273,2.604238123094651,2.599461591508636,1.0012386909131439,0.032863465569266,1.0096562895290027,0.8013006555475377
1.5811388300841898,1.9905358527674868,1.7740669461678775,2.7477337763916228,2.5995779906110474,1.0017820941526752,0.1779147071948285,1.0096562895290027,0.5298732144685634
1.9905358527674868,2.5059361681363628,2.2334179607548164,2.3074596789877426,2.1420399828342593,1.0013679170278,0.18906244580193984,1.0096562895290027,0.5120696526740198
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.5092654522400961,1.5196944802025418,1.0023198066000076,0.007606438841152543,1.0096562895290027,0.36706169575221187
3.1547867224009667,3.971641173621409,3.53972892192069,1.4465599340660875,1.4028387138287157,1.0011685207536167,0.058828217155843195,1.0096562895290027,0.29905590618338757
3.971641173621409,5.0,4.456254690668728,1.125613219644391,1.0555370782979825,1.001837551935349,0.08223960461638305,1.0096562895290027,0.26739108310506443
5.0,6.294627058970838,5.610092271509818,0.6175755733716105,0.6284969592852713,1.0019633618875805,-0.0036979560076889567,1.0096562895290027,0.250583843512923
6.294627058970838,7.924465962305572,7.062687723113775,0.7519647219491338,0.8516226430999496,1.0021612834129108,-0.08988784663964865,1.0096562895290027,0.20260185187168234
7.924465962305572,9.976311574844404,8.89139705019462,0.48597999348643744,0.5385901988132293,1.002081903120783,-0.046447399126450004,1.0096562895290027,0.19995800846501274
9.976311574844404,12.559432157547912,11.193605692841706,0.13298656023652533,0.2164395856834912,1.0019778646726842,-0.08111998138336841,1.0096562895290027,0.16594659416160928
12.559432157547912,15.811388300841898,14.091914656322276,0.5745327892940152,0.6556840654137328,1.0014517215320327,-0.07404629315555472,1.0096562895290027,0.1534395219736591
15.811388300841898,19.905358527674867,17.740669461678774,0.33850663458175134,0.42860982898096744,1.0012395258246625,-0.08558440911874104,1.0096562895290027,0.13558011435835163
19.905358527674867,25.059361681363626,22.334179607548162,0.29008262208157315,0.41074150940586923,1.0011232313435965,-0.1164047513553631,1.0096562895290027,0.13522479886217223
25.059361681363626,31.547867224009686,28.117066259517472,0.29886240913968515,0.4117579460339266,1.0014251527743052,-0.10853158509088007,1.0096562895290027,0.11693558811784843
31.547867224009686,39.71641173621411,35.397289219206925,0.4418630920555626,0.4797147240437084,1.001511761609506,-0.032595678747604065,1.0096562895290027,0.1067045576684655
39.71641173621411,50.0,44.562546906687295,0.5123658836090548,0.47893706231530725,1.0013917057315525,0.038722407903859,1.0096562895290027,0.10164195043476396
