rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,3.005834276549832,2.3478392020105803,1.0426690394429758,1.0301030114304521,1.1158998785417795,11.181678800880592
0.06294627058970836,0.07924465962305569,0.07062687723113772,-1.2206569028482956,-4.472714938148586,1.0448547556388523,2.7327595055404847,1.1158998785417795,9.584199945713772
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.7515281157658042,8.167577857093779,1.029277470422582,-5.516466368726939,1.1158998785417795,7.745881973457224
0.09976311574844399,0.125594321575479,0.11193605692841699,3.7690483575159797,6.3321231845556945,1.0296570264038762,-1.7936274629455697,1.1158998785417795,5.541084469924128
0.125594321575479,0.158113883008419,0.1409191465632227,10.394928661509432,10.297021201025178,1.0288045861346466,1.4668009276018719,1.1158998785417795,5.073373172740892
0.158113883008419,0.19905358527674866,0.17740669461678776,8.328306837539227,7.16774460092452,1.0212270528014091,2.081805768270371,1.1158998785417795,3.8770897892251193
0.19905358527674866,0.2505936168136362,0.2233417960754816,3.0752308682560874,2.491780293870714,1.0181128796713443,0.8979537831409796,1.1158998785417795,3.0503688784067076
0.2505936168136362,0.3154786722400967,0.2811706625951746,4.629723477811842,5.303544900266918,1.0163903972245256,-0.047100278965914025,1.1158998785417795,2.514484731285714
0.3154786722400967,0.3971641173621408,0.353972892192069,4.809364963810203,4.5216382533500425,1.0140364220876896,0.8248605356036829,1.1158998785417795,1.8255473410211995
0.3971641173621408,0.5,0.4456254690668728,4.863718590449048,5.883556520666998,1.0132431814062526,-0.34434737072963806,1.1158998785417795,1.6688214060147033
0.5,0.6294627058970838,0.5610092271509818,4.171763120512402,4.32619757648321,1.0116614474147265,0.34354297926486455,1.1158998785417795,1.1818344074856644
0.6294627058970838,0.7924465962305571,0.7062687723113774,3.9361817304140345,4.610936934811594,1.0101657745872934,-0.1558385571644923,1.1158998785417795,0.9342722939986318
0.7924465962305571,0.9976311574844399,0.8891397050194617,2.576904797660873,3.1243101606497587,1.0092027804503425,-0.19919277304406088,1.1158998785417795,0.8137960191170833
0.9976311574844399,1.2559432157547905,1.11936056928417,2.4293036164012403,2.630599552424387,1.0081273104628894,0.09166777208385325,1.1158998785417795,0.7430331870749423
1.2559432157547905,1.5811388300841898,1.4091914656322273,1.86205999864989,1.9777086589272752,1.0065594212432745,0.10197465810496917,1.1158998785417795,0.6239971757294522
1.5811388300841898,1.9905358527674868,1.7740669461678775,1.9198935864827167,2.011377293493137,1.005644749668263,0.1282597944789224,1.1158998785417795,0.4964533211556206
1.9905358527674868,2.5059361681363628,2.2334179607548164,2.216955478976542,2.3290887117895998,1.004895757891413,0.14062485184391404,1.1158998785417795,0.47109160549705276
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.5058752042495007,1.6598082106398089,1.0042209720633994,0.024814675595572388,1.1158998785417795,0.3847972214173478
3.1547867224009667,3.971641173621409,3.53972892192069,1.521900182412891,1.7170689695853882,1.0032808897902763,-0.011836943996158289,1.1158998785417795,0.3921961939180336
3.971641173621409,5.0,4.456254690668728,1.234980095942985,1.2967644387568682,1.0025296514280684,0.0760246060947779,1.1158998785417795,0.2949998527747628
5.0,6.294627058970838,5.610092271509818,1.5456687890999852,1.7369251053840267,1.0016917209928193,-0.008240516485627628,1.1158998785417795,0.31290144212854715
6.294627058970838,7.924465962305572,7.062687723113775,1.0716965308797166,1.1930130440504174,1.0008939196266318,0.0035505232491760616,1.1158998785417795,0.28517041963257156
7.924465962305572,9.976311574844404,8.89139705019462,0.9248123749220712,1.0391347192246125,1.000013000411516,-0.00638344542661332,1.1158998785417795,0.3010041973528998
9.976311574844404,12.559432157547912,11.193605692841706,0.593053795770717,0.7955242879193027,0.9991233836973609,-0.12036542575184139,1.1158998785417795,0.24948755429321628
12.559432157547912,15.811388300841898,14.091914656322276,0.5818746590380108,0.9055633493792551,0.9980519187255282,-0.23076837730572716,1.1158998785417795,0.26870750399322824
15.811388300841898,19.905358527674867,17.740669461678774,0.349435356554457,0.7040210611266019,0.9970761039196588,-0.28248620175929495,1.1158998785417795,0.24878295214446453
19.905358527674867,25.059361681363626,22.334179607548162,0.31581999191116533,0.6853780472512261,0.996390520636451,-0.29951309107574314,1.1158998785417795,0.21534982193969507
25.059361681363626,31.547867224009686,28.117066259517472,0.19621237974151562,0.4403736032795018,0.9953554965482264,-0.19933433681731375,1.1158998785417795,0.20564174994955628
31.547867224009686,39.71641173621411,35.397289219206925,0.4494886194414383,0.5553631879261307,0.9939049341412911,-0.05093295778168893,1.1158998785417795,0.1703836476010479
39.71641173621411,50.0,44.562546906687295,0.4464860987972021,0.3162436676824697,0.9922387389223395,0.1596229166167361,1.1158998785417795,0.16967175078820598
