rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,nan,nan,nan,nan,nan,nan
0.06294627058970836,0.07924465962305569,0.07062687723113772,nan,nan,nan,nan,nan,nan
0.07924465962305569,0.09976311574844399,0.08891397050194615,nan,nan,nan,nan,nan,nan
0.09976311574844399,0.125594321575479,0.11193605692841699,nan,nan,nan,nan,nan,nan
0.125594321575479,0.158113883008419,0.1409191465632227,nan,nan,nan,nan,nan,nan
0.158113883008419,0.19905358527674866,0.17740669461678776,nan,nan,nan,nan,nan,nan
0.19905358527674866,0.2505936168136362,0.2233417960754816,nan,nan,nan,nan,nan,nan
0.2505936168136362,0.3154786722400967,0.2811706625951746,nan,nan,nan,nan,nan,nan
0.3154786722400967,0.3971641173621408,0.353972892192069,nan,nan,nan,nan,nan,nan
0.3971641173621408,0.5,0.4456254690668728,nan,nan,nan,nan,nan,nan
0.5,0.6294627058970838,0.5610092271509818,nan,nan,nan,nan,nan,nan
0.6294627058970838,0.7924465962305571,0.7062687723113774,nan,nan,nan,nan,nan,nan
0.7924465962305571,0.9976311574844399,0.8891397050194617,nan,nan,nan,nan,nan,nan
0.9976311574844399,1.2559432157547905,1.11936056928417,nan,nan,nan,nan,nan,nan
1.2559432157547905,1.5811388300841898,1.4091914656322273,nan,nan,nan,nan,nan,nan
1.5811388300841898,1.9905358527674868,1.7740669461678775,nan,nan,nan,nan,nan,nan
1.9905358527674868,2.5059361681363628,2.2334179607548164,nan,nan,nan,nan,nan,nan
2.5059361681363628,3.1547867224009667,2.8117066259517465,nan,nan,nan,nan,nan,nan
3.1547867224009667,3.971641173621409,3.53972892192069,nan,nan,nan,nan,nan,nan
3.971641173621409,5.0,4.456254690668728,nan,nan,nan,nan,nan,nan
5.0,6.294627058970838,5.610092271509818,nan,nan,nan,nan,nan,nan
6.294627058970838,7.924465962305572,7.062687723113775,nan,nan,nan,nan,nan,nan
7.924465962305572,9.976311574844404,8.89139705019462,nan,nan,nan,nan,nan,nan
9.976311574844404,12.559432157547912,11.193605692841706,nan,nan,nan,nan,nan,nan
12.559432157547912,15.811388300841898,14.091914656322276,nan,nan,nan,nan,nan,nan
15.811388300841898,19.905358527674867,17.740669461678774,nan,nan,nan,nan,nan,nan
19.905358527674867,25.059361681363626,22.334179607548162,nan,nan,nan,nan,nan,nan
25.059361681363626,31.547867224009686,28.117066259517472,nan,nan,nan,nan,nan,nan
31.547867224009686,39.71641173621411,35.397289219206925,nan,nan,nan,nan,nan,nan
39.71641173621411,50.0,44.562546906687295,nan,nan,nan,nan,nan,nan
