rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,-26.392213891305033,-33.19238809782165,0.9634470882002979,7.1848813907123334,1.0177848114348853,19.05337648625027
0.06294627058970836,0.07924465962305569,0.07062687723113772,-3.2171382867686384,0.8840599826069576,1.0055423696478432,-4.103580740401359,1.0177848114348853,13.460624725160146
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.3405674111417536,1.9416972948630662,0.9791420908303519,-0.5951620228645809,1.0177848114348853,11.799927563940766
0.09976311574844399,0.125594321575479,0.11193605692841699,9.630349899400043,13.753319015561006,0.9587044878630474,-4.280333315183509,1.0177848114348853,9.483690498756387
0.125594321575479,0.158113883008419,0.1409191465632227,-2.012460675499003,-3.812316640013165,0.9789056901087267,1.7756908642004776,1.0177848114348853,6.948658498719521
0.158113883008419,0.19905358527674866,0.17740669461678776,6.201472482193859,6.087890701432035,0.9881452865423528,0.14644514069307246,1.0177848114348853,5.112326715798877
0.19905358527674866,0.2505936168136362,0.2233417960754816,21.05175253080223,21.456464636176232,0.996824364175071,-0.09663370616651872,1.0177848114348853,4.5158706503114985
0.2505936168136362,0.3154786722400967,0.2811706625951746,10.0194599830316,11.063049360628106,0.9841968707531857,-1.0086120432891887,1.0177848114348853,3.6999522507203455
0.3154786722400967,0.3971641173621408,0.353972892192069,7.316372125945875,6.764830421742676,0.9904340054823273,0.5997622388179064,1.0177848114348853,2.802898149545124
0.3971641173621408,0.5,0.4456254690668728,7.127744999924259,6.987528639813877,0.9917035591468907,0.20318179289927135,1.0177848114348853,2.242072963364445
0.5,0.6294627058970838,0.5610092271509818,6.72067506004108,7.519621537408138,0.9942092613857196,-0.70646599033837,1.0177848114348853,1.7348404336151828
0.6294627058970838,0.7924465962305571,0.7062687723113774,7.172905666234846,7.3610786062788325,0.9968007344812034,-0.08249319555200949,1.0177848114348853,1.504512986153342
0.7924465962305571,0.9976311574844399,0.8891397050194617,2.4038679740435107,2.3535820330487356,0.9966374996863415,0.08332951828899197,1.0177848114348853,1.1525079487180658
0.9976311574844399,1.2559432157547905,1.11936056928417,3.211762713027943,3.4559288335737217,0.9967844371689255,-0.19410471031139132,1.0177848114348853,0.8457517361022826
1.2559432157547905,1.5811388300841898,1.4091914656322273,4.333914639503788,4.477489920988051,0.9980919424031937,-0.07360480697102255,1.0177848114348853,0.7404052425522759
1.5811388300841898,1.9905358527674868,1.7740669461678775,1.3003397027720203,1.69903904226869,0.9985555716396799,-0.37088851264398165,1.0177848114348853,0.7261385688982351
1.9905358527674868,2.5059361681363628,2.2334179607548164,2.3475436417036653,2.576562855851428,0.9990619546718141,-0.18619835680050972,1.0177848114348853,0.5389794517244412
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.220881786557535,1.401841370826784,0.9990217236058385,-0.15765811338947164,1.0177848114348853,0.40588120415827716
3.1547867224009667,3.971641173621409,3.53972892192069,1.4724386688925464,1.5050257713729955,0.999651156846736,-0.0068018736831768,1.0177848114348853,0.360556505181249
3.971641173621409,5.0,4.456254690668728,1.2482638907143762,1.269965434592472,0.9998717217616706,0.0003297564947039039,1.0177848114348853,0.3353409412965551
5.0,6.294627058970838,5.610092271509818,0.7563784560410888,0.7119562175327518,0.9994933593389345,0.05647977710122357,1.0177848114348853,0.28508716765262265
6.294627058970838,7.924465962305572,7.062687723113775,0.6898396548811927,0.8183496706994797,0.9995064023798608,-0.11455064501198026,1.0177848114348853,0.24842217475673944
7.924465962305572,9.976311574844404,8.89139705019462,0.7804453987013991,0.8482727923460492,1.0002191654821693,-0.05283359514122908,1.0177848114348853,0.21720183857524078
9.976311574844404,12.559432157547912,11.193605692841706,0.5650463494806072,0.597416315877375,0.9998645629999201,-0.022007218607911393,1.0177848114348853,0.1815120397752038
12.559432157547912,15.811388300841898,14.091914656322276,0.6668355503994572,0.691199603539346,0.999986873601582,-0.012294757496464474,1.0177848114348853,0.1781693433811562
15.811388300841898,19.905358527674867,17.740669461678774,0.5529858952595426,0.5039746461209627,0.9997870232248319,0.05769994858061489,1.0177848114348853,0.15683620992137925
19.905358527674867,25.059361681363626,22.334179607548162,0.36464031064632757,0.34622917240413054,0.9998169356928993,0.024394407659635336,1.0177848114348853,0.14369829692505434
25.059361681363626,31.547867224009686,28.117066259517472,0.2846093627835593,0.324978829884178,0.9997357838364356,-0.034765972764155176,1.0177848114348853,0.12585599870064798
31.547867224009686,39.71641173621411,35.397289219206925,0.1068824400989618,0.10691792323159112,0.9997051832087362,0.001801294084041217,1.0177848114348853,0.11376766182407282
39.71641173621411,50.0,44.562546906687295,0.1751856221861242,0.1089962519070707,0.9993983134463025,0.06798856819670633,1.0177848114348853,0.12122550874028522
