rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,-27.994654331145544,-36.39324064686536,1.146853095952608,-1.5798362772669736,1.1922078348363914,46.51376916365039
0.06294627058970836,0.07924465962305569,0.07062687723113772,-23.749676512689724,-32.54837794050686,1.1438356627846804,0.13519907972185224,1.1922078348363914,31.54664426030064
0.07924465962305569,0.09976311574844399,0.08891397050194615,2.0560694818453795,-14.923342232193585,1.07973371923378,14.73740744832842,1.1922078348363914,23.210544381709724
0.09976311574844399,0.125594321575479,0.11193605692841699,12.085085279991569,26.44281318173787,1.0885968678558249,-9.02391491175873,1.1922078348363914,19.82398658831177
0.125594321575479,0.158113883008419,0.1409191465632227,10.435847354770607,18.852677973768323,1.0739756260435627,-4.605402147816403,1.1922078348363914,17.33935795417016
0.158113883008419,0.19905358527674866,0.17740669461678776,10.581425284751656,9.650108359172824,1.0664362613439615,3.190098440758586,1.1922078348363914,13.191777382708871
0.19905358527674866,0.2505936168136362,0.2233417960754816,-2.965207802625718,-10.336516061818537,1.0601039860141124,5.526633571008754,1.1922078348363914,10.3364915257818
0.2505936168136362,0.3154786722400967,0.2811706625951746,-2.0681103891270705,-3.702456660271482,1.045903689209227,0.9425020394535335,1.1922078348363914,8.371304018610049
0.3154786722400967,0.3971641173621408,0.353972892192069,4.498464267004735,6.261786209501667,1.0400622125312977,-0.5735778776272605,1.1922078348363914,6.954097037162687
0.3971641173621408,0.5,0.4456254690668728,5.498579832020768,4.607532818370325,1.0360592134834075,1.8321482575969452,1.1922078348363914,4.655062554226143
0.5,0.6294627058970838,0.5610092271509818,1.5657633101446111,-0.0456587254547395,1.0270447729594518,1.646406645753781,1.1922078348363914,4.109722854025195
0.6294627058970838,0.7924465962305571,0.7062687723113774,6.9636346745201765,8.599683375942057,1.0239174640416062,-0.0830546329951325,1.1922078348363914,3.0516357091584805
0.7924465962305571,0.9976311574844399,0.8891397050194617,5.366899539316706,6.345792292082273,1.0218213500469593,0.16128934090270938,1.1922078348363914,2.493848361835421
0.9976311574844399,1.2559432157547905,1.11936056928417,5.626269032565303,6.599950919469789,1.0189283294613507,0.1968585597405341,1.1922078348363914,1.9532081677126567
1.2559432157547905,1.5811388300841898,1.4091914656322273,2.135297770246552,3.479947065382778,1.0169877248316266,-0.7473381223004203,1.1922078348363914,1.9514065457292493
1.5811388300841898,1.9905358527674868,1.7740669461678775,2.134281057023085,2.185516989918604,1.0151002124818842,0.3333413744525394,1.1922078348363914,1.491143166571088
1.9905358527674868,2.5059361681363628,2.2334179607548164,1.5052447810100253,2.1220016452928787,1.0143100446101092,-0.2531074829595446,1.1922078348363914,1.162716489209009
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.7312592682902448,2.6501766820801262,1.0132760259538995,-0.46867149116748374,1.1922078348363914,0.9648398958848898
3.1547867224009667,3.971641173621409,3.53972892192069,1.5356788510092718,1.9302203349987999,1.0124197273450788,-0.06427850696635841,1.1922078348363914,0.8265823466632912
3.971641173621409,5.0,4.456254690668728,1.8019514736181221,2.15747216185893,1.0104869832813161,0.011204167384835916,1.1922078348363914,0.6432156320697464
5.0,6.294627058970838,5.610092271509818,2.10156545065808,2.7018575274574013,1.010838712287603,-0.14192014418882895,1.1922078348363914,0.6808330579491894
6.294627058970838,7.924465962305572,7.062687723113775,1.7137123934948635,2.0601066129158503,1.009815096298451,0.002556572433839136,1.1922078348363914,0.5000714324976172
7.924465962305572,9.976311574844404,8.89139705019462,0.8435515658058187,1.1843921766654988,1.0091461467804983,-0.14217757057077515,1.1922078348363914,0.5200027232958337
9.976311574844404,12.559432157547912,11.193605692841706,1.0075742225718214,1.3641941136451277,1.0086240949357557,-0.12799499996502123,1.1922078348363914,0.5235140511736998
12.559432157547912,15.811388300841898,14.091914656322276,0.0834951978724584,0.2244129181055846,1.0079166648181284,-0.10407684957185993,1.1922078348363914,0.3842009533723232
15.811388300841898,19.905358527674867,17.740669461678774,-0.009618256846455106,0.1695888612460187,1.0075117778392955,-0.15193823961531766,1.1922078348363914,0.4133774628015899
19.905358527674867,25.059361681363626,22.334179607548162,0.06563628413890739,0.387601841568642,1.007347660336069,-0.25899408689676223,1.1922078348363914,0.3380246085721452
25.059361681363626,31.547867224009686,28.117066259517472,-0.17405666220146793,0.3568312366120684,1.0076442600103577,-0.4746900749792616,1.1922078348363914,0.3671508362769735
31.547867224009686,39.71641173621411,35.397289219206925,-0.045641286050840356,0.5783329795572186,1.0075505925420647,-0.5310799988531844,1.1922078348363914,0.37133845562250695
39.71641173621411,50.0,44.562546906687295,0.0073396888655421775,0.6684667113976581,1.0062911009019548,-0.5533105954219829,1.1922078348363914,0.3260561913587572
