rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,0.24862642676853355,-26.956057442398812,0.9819909405596661,28.631338673647928,0.9495852761783347,30.469215043745177
0.06294627058970836,0.07924465962305569,0.07062687723113772,32.11875823315993,25.48333677818657,0.9885401787926961,4.914402561173505,0.9495852761783347,22.387762726413648
0.07924465962305569,0.09976311574844399,0.08891397050194615,-12.694298159363445,-4.702743456154038,0.9959846514834916,-7.690907873366268,0.9495852761783347,19.809359238852277
0.09976311574844399,0.125594321575479,0.11193605692841699,-27.43897458960135,-17.956148860434084,0.961188699527955,-7.464568022448147,0.9495852761783347,17.25600117789976
0.125594321575479,0.158113883008419,0.1409191465632227,22.70257647957924,17.78088440452081,0.9575324735044101,3.013559406725616,0.9495852761783347,11.153717227551319
0.158113883008419,0.19905358527674866,0.17740669461678776,9.92290996159378,6.420650556116157,0.9839719917930186,3.0023341906474874,0.9495852761783347,10.291564134704007
0.19905358527674866,0.2505936168136362,0.2233417960754816,28.79665642983684,26.854663070600466,0.9784022113348149,-0.10569991341379976,0.9495852761783347,7.664765233461397
0.2505936168136362,0.3154786722400967,0.2811706625951746,8.685551910887048,11.379616447527802,1.001635991199064,-3.2840137653237838,0.9495852761783347,6.330708841661955
0.3154786722400967,0.3971641173621408,0.353972892192069,7.8705450468678455,4.875322794803262,0.9773316422252256,2.5579726597758468,0.9495852761783347,5.585268917613327
0.3971641173621408,0.5,0.4456254690668728,18.1990478782211,15.739043732038057,0.9879858095119982,1.4057509089566809,0.9495852761783347,3.984243709919054
0.5,0.6294627058970838,0.5610092271509818,8.557527347931968,7.519818484642886,0.9971396172041583,0.6139940643569407,0.9495852761783347,3.3731258830621615
0.6294627058970838,0.7924465962305571,0.7062687723113774,9.677954909725942,8.90357082502607,1.001524179784999,0.3164328121020534,0.9495852761783347,2.4179820731724164
0.7924465962305571,0.9976311574844399,0.8891397050194617,4.7305635746959025,4.8620617335678,1.0004994429488991,-0.38726872645525107,0.9495852761783347,1.678205878724226
0.9976311574844399,1.2559432157547905,1.11936056928417,7.294590024655169,7.8191169777383935,0.9992813513191217,-0.94489634382125,0.9495852761783347,1.7128867443761733
1.2559432157547905,1.5811388300841898,1.4091914656322273,3.6350377570988557,3.595791609525435,1.0023694101671226,-0.14304623477636016,0.9495852761783347,1.3153492359992267
1.5811388300841898,1.9905358527674868,1.7740669461678775,3.884574036850027,3.673965841062526,0.9995866262642523,0.013946764977704395,0.9495852761783347,1.0280825475236417
1.9905358527674868,2.5059361681363628,2.2334179607548164,3.0171846887587974,2.8274930430326224,1.0011595226138594,0.043074837219755045,0.9495852761783347,0.7422477539032826
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.4767371821089865,1.7636739339085155,1.0009440574913164,-0.3791783820186152,0.9495852761783347,0.6850893112284513
3.1547867224009667,3.971641173621409,3.53972892192069,0.9948463974528995,1.0186716851816686,1.0012913447305583,-0.07662320967649615,0.9495852761783347,0.5779626992597233
3.971641173621409,5.0,4.456254690668728,0.754305800641294,0.8582303776225618,1.0017504961586075,-0.14816874039269995,0.9495852761783347,0.4146767932514904
5.0,6.294627058970838,5.610092271509818,1.3844376591382352,1.24997751227436,1.0019083226679608,0.07073916025555214,0.9495852761783347,0.3484727969210894
6.294627058970838,7.924465962305572,7.062687723113775,1.1632882597025043,1.1280435934146922,1.0020479236210644,-0.022262317411237086,0.9495852761783347,0.27192745266717233
7.924465962305572,9.976311574844404,8.89139705019462,0.9295526963614581,0.9011995707827829,1.0019992260297212,-0.01763435193640671,0.9495852761783347,0.24055980183150194
9.976311574844404,12.559432157547912,11.193605692841706,1.0691411130028323,0.9444961064181207,1.0024671443203108,0.07713819886386794,0.9495852761783347,0.20300788830041125
12.559432157547912,15.811388300841898,14.091914656322276,0.7143772490834707,0.6252995296433926,1.002995558964993,0.05801970905338219,0.9495852761783347,0.19685389184793012
15.811388300841898,19.905358527674867,17.740669461678774,0.5305435219135837,0.45658428764463144,1.00340774407747,0.05152653403387198,0.9495852761783347,0.17920872026989443
19.905358527674867,25.059361681363626,22.334179607548162,0.48637283309862755,0.3970294438103205,1.0036680776763545,0.07004863036257906,0.9495852761783347,0.1301987026915152
25.059361681363626,31.547867224009686,28.117066259517472,0.5481825948523894,0.5313737808924804,1.003684209584865,-0.009382895227611479,0.9495852761783347,0.1362532765694509
31.547867224009686,39.71641173621411,35.397289219206925,0.5317550829106538,0.45055800389612116,1.00373976436107,0.059265004225806946,0.9495852761783347,0.10075381530139148
39.71641173621411,50.0,44.562546906687295,0.46854016302123336,0.3621341038019692,1.0034303145331738,0.08878712631665264,0.9495852761783347,0.09703831389665207
