rp_min,rp_max,rp,delta sigma_raw,delta sigma,b,delta sigma_ran,f_bias,delta sigma_err
0.05,0.06294627058970836,0.05610092271509817,61.68564139091777,57.21181458992056,0.991153157141104,-2.8137187893218547,0.8945826581553097,51.8489450898395
0.06294627058970836,0.07924465962305569,0.07062687723113772,15.527988380346585,26.50268481346129,1.0019103970424628,-14.068099934948194,0.8945826581553097,34.850331124524864
0.07924465962305569,0.09976311574844399,0.08891397050194615,9.374244410364517,0.1405100542032224,0.9821295435868616,9.049654668990321,0.8945826581553097,30.845868813150638
0.09976311574844399,0.125594321575479,0.11193605692841699,12.748566135157644,35.691617293331866,1.0293102168649635,-26.77527698674234,0.8945826581553097,27.004980900277946
0.125594321575479,0.158113883008419,0.1409191465632227,-12.743102214879801,-20.79041323090841,1.040561149234186,9.980371965931603,0.8945826581553097,23.558261095653634
0.158113883008419,0.19905358527674866,0.17740669461678776,16.054413112321388,22.054819628550725,0.9884339396326713,-8.785025904130453,0.8945826581553097,15.870552763681523
0.19905358527674866,0.2505936168136362,0.2233417960754816,1.2311206560222752,-2.379937977063111,0.966351552318494,3.850084484154707,0.8945826581553097,11.174551026085467
0.2505936168136362,0.3154786722400967,0.2811706625951746,6.152709651567772,2.945368721902672,0.9992632631460586,2.8557266687755147,0.8945826581553097,10.642893572071644
0.3154786722400967,0.3971641173621408,0.353972892192069,-1.9054929248537087,-5.432529410576625,1.0092528470883309,4.149572824996888,0.8945826581553097,8.416071856046056
0.3971641173621408,0.5,0.4456254690668728,5.717094911873621,4.864453670645603,1.0126992147827414,0.352018151794116,0.8945826581553097,6.543668010889091
0.5,0.6294627058970838,0.5610092271509818,12.70051054331836,12.35514654859616,1.0114803667841956,-0.9647561075214602,0.8945826581553097,5.286794404846083
0.6294627058970838,0.7924465962305571,0.7062687723113774,6.768010243403068,7.343288687364931,1.0048903275220755,-1.4075115092594883,0.8945826581553097,3.820372375787023
0.7924465962305571,0.9976311574844399,0.8891397050194617,9.529214154543311,8.479136247419115,1.0084712944099146,0.1316239109124692,0.8945826581553097,3.384904272305907
0.9976311574844399,1.2559432157547905,1.11936056928417,6.616196500028586,4.9539691213380035,1.0068820936310068,1.1239864839992648,0.8945826581553097,2.4149510973293236
1.2559432157547905,1.5811388300841898,1.4091914656322273,4.177019400539099,3.3496378284209345,1.009525366576195,0.4724489345525096,0.8945826581553097,1.9488692792336988
1.5811388300841898,1.9905358527674868,1.7740669461678775,1.8877046742382873,1.0161509032281473,1.0090869797187463,0.7689643991148256,0.8945826581553097,1.79782760412711
1.9905358527674868,2.5059361681363628,2.2334179607548164,3.8758061374040036,3.296978905227798,1.007392336783823,0.2189635290109907,0.8945826581553097,1.1209534870794668
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.2338982362250157,0.7518964763125727,1.0063375871340863,0.4012184508872182,0.8945826581553097,1.0264250392702998
3.1547867224009667,3.971641173621409,3.53972892192069,1.5417714824489932,1.6204789706248814,1.0084208117594111,-0.25668125799249597,0.8945826581553097,0.7730796095361333
3.971641173621409,5.0,4.456254690668728,1.6778005213006024,1.4875112911094512,1.007003173009962,0.026751290216780434,0.8945826581553097,0.696630095185849
5.0,6.294627058970838,5.610092271509818,1.0731453974266176,0.9680100313866711,1.0076639035311317,-0.0007101517987042408,0.8945826581553097,0.5320434363500004
6.294627058970838,7.924465962305572,7.062687723113775,1.6040860452240344,1.5110286818799108,1.007170237907678,-0.0735001073930456,0.8945826581553097,0.4133435444314479
7.924465962305572,9.976311574844404,8.89139705019462,1.1343898072810905,0.934080697188686,1.0065037504891252,0.09761511989252517,0.8945826581553097,0.39360366848232037
9.976311574844404,12.559432157547912,11.193605692841706,1.0380995212722042,0.902833327168486,1.0068958045925933,0.036035127438309174,0.8945826581553097,0.26411899983188036
12.559432157547912,15.811388300841898,14.091914656322276,0.7936018367511933,0.7195406403704488,1.0054050650958448,-0.006439779012214803,0.8945826581553097,0.2989852482709289
15.811388300841898,19.905358527674867,17.740669461678774,0.9573267944085699,0.8712485673093621,1.0062160676025513,-0.010638624675157629,0.8945826581553097,0.20167318295048867
19.905358527674867,25.059361681363626,22.334179607548162,0.6044498080207373,0.4937298890263913,1.0062299469380867,0.0563046328603166,0.8945826581553097,0.21103732615111365
25.059361681363626,31.547867224009686,28.117066259517472,0.6245667804502376,0.46499790489049947,1.00586930085634,0.10843943759715496,0.8945826581553097,0.15287087236172767
31.547867224009686,39.71641173621411,35.397289219206925,0.6515159712453663,0.5854479040755994,1.0062515452079288,0.0011520500225287267,0.8945826581553097,0.15343959811120644
39.71641173621411,50.0,44.562546906687295,0.33301962464966045,0.23356515893561244,1.006887981857453,0.07422505325506541,0.8945826581553097,0.1499374171719025
