rp_min,delta chi_sq
1.2679145539688912,45.50393698506643
2.0095091452076645,31.644825652394644
3.1848573644279785,22.345916924981015
5.047658755841546,15.405422695559649
7.999999999999999,10.088149457237142
12.679145539688912,6.026413276028011
20.095091452076655,3.345817589464434
31.84857364427978,1.5657215072437807
