rp_min,delta chi_sq
1.2679145539688912,20.138416039175773
2.0095091452076645,12.73657187242703
3.1848573644279785,7.699146647398745
5.047658755841546,4.38549823695764
7.999999999999999,2.289107125006349
12.679145539688912,1.1569645852938255
20.095091452076655,0.542356928840982
31.84857364427978,0.27305071705637
