rp_min,delta chi_sq
1.2679145539688912,0.017456733856195224
2.0095091452076645,0.009823299498836516
3.1848573644279785,0.006184045824335081
5.047658755841546,0.0039506179491510165
7.999999999999999,0.0022713419847907464
12.679145539688912,0.0011531325980200823
20.095091452076655,0.0005975311525679647
31.84857364427978,0.0002626459133430622
