rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,0.6616506285247594,0.634543839922784,0.00030383488477780533,0.00027057682561800096,0.3740497104549988,0.981102160387439,1.0717021429722218,0.06114824218678434,2.7516236238572462e-05,0.24634843888673733
0.06294627058970836,0.07924465962305569,0.07062687723113772,0.6206353732317569,0.6740058036050279,0.00028799731839766117,0.00029151054327574045,0.3739864215589768,0.9791362610111679,1.0717021429722218,-0.0227467734183395,-9.521925758611667e-06,0.18447943565861694
0.07924465962305569,0.09976311574844399,0.08891397050194615,0.9774291310372171,0.9461864402726828,0.0004498380861878799,0.00040613272432043536,0.37399454938861704,0.9770736093424705,1.0717021429722218,0.07731076422903123,3.339219817086576e-05,0.1587686096190209
0.09976311574844399,0.125594321575479,0.11193605692841699,1.651574182363058,1.744864692765005,0.0007524558053068455,0.0007393732921318254,0.37402963669082656,0.9804900323493626,1.0717021429722218,-0.009401658961660238,-1.5978752450508072e-06,0.10590016791208846
0.125594321575479,0.158113883008419,0.1409191465632227,2.292204712294419,2.4103915365101187,0.0010511821718641315,0.0010322533599811275,0.37403115673463944,0.9820512441357246,1.0717021429722218,0.0020769574755340947,6.139971133613868e-08,0.08866908639769476
0.158113883008419,0.19905358527674866,0.17740669461678776,3.051433657253431,3.2698136663790858,0.0013972939758658688,0.001397546503295259,0.374014930389003,0.9887239445084578,1.0717021429722218,-0.03646094904392475,-1.6008491839251187e-05,0.07851926712133764
0.19905358527674866,0.2505936168136362,0.2233417960754816,3.5474643068089664,3.77209248137529,0.0016144256301687829,0.0016015466554256635,0.3740147761337172,0.9841075578422077,1.0717021429722218,-0.030687667142070586,-1.2778191202395512e-05,0.07692141217176784
0.2505936168136362,0.3154786722400967,0.2811706625951746,3.984734558052814,4.227521831447709,0.0018131895914367908,0.0017952381828756192,0.37401121983182656,0.9855095712308274,1.0717021429722218,-0.018953897151175972,-8.322486058548358e-06,0.06458389929167432
0.3154786722400967,0.3971641173621408,0.353972892192069,4.182265250328034,4.4334225519037505,0.0019017362916219963,0.0018815871273087917,0.37400723131734187,0.9886182397269868,1.0717021429722218,-0.0022945935873361334,-1.4959422605259047e-06,0.052634509383883595
0.3971641173621408,0.5,0.4456254690668728,4.268663825016462,4.535919630800866,0.00193922929744735,0.0019234531988319404,0.3740081376379442,0.9889306879543566,1.0717021429722218,-0.011822644082747096,-5.689835606089051e-06,0.05238466621765918
0.5,0.6294627058970838,0.5610092271509818,4.099678421873686,4.361617790438033,0.0018594047291524483,0.001845747317927948,0.37401419641388045,0.9904673687663365,1.0717021429722218,-0.009866534348695786,-4.0676083726400944e-06,0.052083446997450815
