rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,2.0916484071976096,2.1377070153560047,0.0006757683797675403,0.0006729049461522457,0.2050734124982196,0.9812307476828387,1.0260785937236152,-0.03179384692806003,-9.820233612521698e-06,0.15013594362770433
0.06294627058970836,0.07924465962305569,0.07062687723113772,2.408841658781715,2.467671358448033,0.0007840405392254241,0.0007850037838125921,0.20509113337816826,0.9889802462039283,1.0260785937236152,-0.023247590866253307,-9.603178295571401e-06,0.14312990879890658
0.07924465962305569,0.09976311574844399,0.08891397050194615,3.0164893355147604,3.0780305859220536,0.0009382140805574345,0.0009337251966377129,0.2050854350505237,0.9857860675040784,1.0260785937236152,-0.02686977671330092,-8.846827688045002e-06,0.10900299822068356
0.09976311574844399,0.125594321575479,0.11193605692841699,3.4394021167336994,3.482765233689494,0.001051128661386481,0.0010381645767574097,0.2050752460971717,0.9867981461116542,1.0260785937236152,-0.00025896796382815604,-9.12762376405583e-07,0.09242961334486978
0.125594321575479,0.158113883008419,0.1409191465632227,3.8867059115472924,3.948831060269483,0.001163411546545578,0.0011508948895338452,0.20506882644777485,0.9910278922260572,1.0260785937236152,0.00345332007582299,2.0784032306765654e-06,0.08250873119863004
0.158113883008419,0.19905358527674866,0.17740669461678776,4.155349407266708,4.226921552407707,0.0012287988839765646,0.0012170956528290602,0.20508185134802004,0.9911478468201881,1.0260785937236152,-0.0009495351391628577,8.2571519936187e-07,0.08131192447617579
0.19905358527674866,0.2505936168136362,0.2233417960754816,4.198671141453612,4.279320948942931,0.0012267128680422002,0.0012172032274674893,0.20506413233844303,0.9925507173987667,1.0260785937236152,-0.0032471189623533223,3.715097500951132e-07,0.07386838291944778
0.2505936168136362,0.3154786722400967,0.2811706625951746,4.119611464906139,4.2086632096255165,0.0011926555712346225,0.0011874079979324406,0.20507488690081302,0.9922045617104809,1.0260785937236152,-0.014569740551899253,-4.049699604028866e-06,0.06499963328421492
0.3154786722400967,0.3971641173621408,0.353972892192069,3.955083312558505,4.019236389302704,0.0011413768174707401,0.001130236360157919,0.20507229555712786,0.9926383707361617,1.0260785937236152,0.009114776445371208,2.7380643322617856e-06,0.06075544963117655
0.3971641173621408,0.5,0.4456254690668728,3.683770597430816,3.74850762880707,0.0010616314271032787,0.0010521833101510194,0.20507382954989012,0.9942964707984611,1.0260785937236152,0.009772108115502928,3.3930711065044252e-06,0.05856324678206537
0.5,0.6294627058970838,0.5610092271509818,3.4268160848009988,3.501813804880247,0.0009813492880241987,0.0009764837324515777,0.20507284232465028,0.9948449148641453,1.0260785937236152,-0.003757396445129717,-1.9338355515407848e-07,0.05807642333698573
0.6294627058970838,0.7924465962305571,0.7062687723113774,3.1480821830926558,3.214014996755655,0.0009011685349720565,0.0008970243096742305,0.2050732548635775,0.9955503672739329,1.0260785937236152,0.001791629119116609,1.3435629291233568e-07,0.06002523337718013
0.7924465962305571,0.9976311574844399,0.8891397050194617,2.834958949158049,2.894603589627911,0.000807399057003212,0.0008039932014308766,0.20507753146776697,0.9957972774216733,1.0260785937236152,0.0020618415999774293,1.258132574849399e-08,0.06439804442761518
0.9976311574844399,1.2559432157547905,1.11936056928417,2.496285266232279,2.5498894815860687,0.0007110187255171873,0.0007076531391984964,0.20508064669179477,0.9958287405927939,1.0260785937236152,0.0008111931650880408,3.997427711776757e-07,0.0685502389415738
1.2559432157547905,1.5811388300841898,1.4091914656322273,2.1415032675518906,2.1920326019364307,0.0006094654195918052,0.0006080461017254984,0.20508379979332778,0.9963034617168919,1.0260785937236152,-0.00280453155288761,-8.335943894447719e-07,0.06785807400364101
1.5811388300841898,1.9905358527674868,1.7740669461678775,1.8201694703166649,1.8703371488809022,0.0005194961599025324,0.0005200686847233152,0.20508507607861118,0.9968851193019063,1.0260785937236152,-0.008517684665399282,-2.1906933819970155e-06,0.0704597901313569
1.9905358527674868,2.5059361681363628,2.2334179607548164,1.46892260084626,1.5146759260372522,0.0004160062046642488,0.00041792346757312665,0.20508653249237224,0.9972426358377429,1.0260785937236152,-0.011601871559188858,-3.0643435088957067e-06,0.05853627944483745
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.1881800942532588,1.2256474564029078,0.000339637448634051,0.00034099257545283895,0.20509056348077673,0.9974472524133001,1.0260785937236152,-0.009593519674372658,-2.222135496141402e-06,0.052374155449861334
3.1547867224009667,3.971641173621409,3.53972892192069,0.9823091399101105,1.0126793530115628,0.00028218849969336855,0.0002834856835838089,0.20509545430270798,0.9971558695456573,1.0260785937236152,-0.007619646246341076,-2.0997647962835307e-06,0.04686674493141946
3.971641173621409,5.0,4.456254690668728,0.8313817560723463,0.8589307075865134,0.0002359195192910513,0.0002380936342206307,0.20510362376245064,0.9973328645068879,1.0260785937236152,-0.008142919135150648,-2.8033442529984968e-06,0.04773179733473673
5.0,6.294627058970838,5.610092271509818,0.7305355065847504,0.7592946923690854,0.00020832188471456907,0.00021209436966459266,0.20511515791838675,0.9974791369921454,1.0260785937236152,-0.011597452856830332,-4.297635882927107e-06,0.04674317408839835
6.294627058970838,7.924465962305572,7.062687723113775,0.6607955248017398,0.7019554035611125,0.00018920520925080244,0.00019763692789490588,0.20512851155218192,0.9977521346921904,1.0260785937236152,-0.02545137667366548,-8.857026470035165e-06,0.05550666652956543
7.924465962305572,9.976311574844404,8.89139705019462,0.6167277474495536,0.6664891652991037,0.00017720908188413343,0.00018886125164159693,0.20514258636159563,0.9978702130295286,1.0260785937236152,-0.03502577840607648,-1.2029587351109523e-05,0.05695842915507861
