rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,0.027899517163508913,0.028254086077373865,2.2510672173224876e-05,2.003421320910587e-05,0.3739954209042747,0.9763006714233444,1.0,-0.0010157687382529907,1.9429711478043716e-06,0.29516404385146044
0.06294627058970836,0.07924465962305569,0.07062687723113772,0.8286608415513733,0.8637147219875749,0.00040771228675443103,0.00042145955854591124,0.3740159740188976,0.9790129593880754,1.0,-0.05244501917135192,-2.230394611157609e-05,0.18086393966274483
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.048869265507188,0.9582618143238785,0.0005131763370172473,0.00046170603134360706,0.3739705408990633,0.9738441823546838,1.0,0.06317341794092675,3.80477589827258e-05,0.19134096548384352
0.09976311574844399,0.125594321575479,0.11193605692841699,1.7568244770602963,1.7042638983913834,0.0008714309753214414,0.000848189149930224,0.37400902849815976,0.9678123648891882,1.0,-0.003987446552446448,-4.807476866687916e-06,0.12452360398308578
0.125594321575479,0.158113883008419,0.1409191465632227,2.5563176163214583,2.4823297952659056,0.0012429870266104847,0.0012058368108809646,0.3739735309715683,0.9776068674038709,1.0,0.0167438617154458,9.315842427363316e-06,0.10961696682698618
0.158113883008419,0.19905358527674866,0.17740669461678776,3.29273129365968,3.241115617037644,0.001602945374849055,0.0015789773409409054,0.37398999166677965,0.9826638879809878,1.0,-0.005467481933354804,-3.820806670590989e-06,0.09259916363281302
0.19905358527674866,0.2505936168136362,0.2233417960754816,3.8989078231258305,3.8322408623783466,0.001885962311223321,0.001853788844996336,0.37399916278138545,0.9817770354234192,1.0,-0.004382698400691423,-2.194358163203985e-06,0.06926892671432497
0.2505936168136362,0.3154786722400967,0.2811706625951746,4.338880624242573,4.249476202576331,0.0020919652310431736,0.0020481426637065743,0.37399319270050535,0.980144401800674,1.0,0.003253351356439844,2.2853462620456846e-06,0.06552995350081561
0.3154786722400967,0.3971641173621408,0.353972892192069,4.442429240211412,4.39140253918949,0.0021428816689339175,0.002119643622246283,0.37399956436257964,0.9843221550510218,1.0,-0.018621015802918323,-1.0357719861919017e-05,0.05545416005454533
0.3971641173621408,0.5,0.4456254690668728,4.558708268688848,4.4961212596863085,0.002195631945808046,0.0021662038570829842,0.3739958617194677,0.9862400068734133,1.0,-0.00014078544073325424,-7.837917577711966e-07,0.05744063009760003
0.5,0.6294627058970838,0.5610092271509818,4.434030621776901,4.364207505029153,0.0021336961056156673,0.0021006644864033134,0.37399918099649554,0.9898867515126728,1.0,0.024980663269299763,1.145302029982004e-05,0.054734206428370916
0.6294627058970838,0.7924465962305571,0.7062687723113774,4.216362453281956,4.176398535803861,0.002027020458428556,0.0020078726339473715,0.3740024262201632,0.9901661674226948,1.0,-0.001499084972714687,-7.855553377747038e-07,0.05396824963866516
