rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,0.6492835602556694,0.5809183076453833,0.00030275205206868627,0.0002689680151113065,0.37402361470620615,0.9789964550907527,1.0,0.05472799619362013,2.7425170635388414e-05,0.25648791501689766
0.06294627058970836,0.07924465962305569,0.07062687723113772,0.6251260141605814,0.6327592614199331,0.00028962365650508605,0.00029159344814422576,0.3739741511346629,0.97373792056636,1.0,-0.024050356299271672,-9.575911112137543e-06,0.18810218351144897
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.0699769688398064,0.9612916702132597,0.0004509590357022118,0.0004056732085317009,0.37397641588311126,0.9736969460205042,1.0,0.08054163665833608,3.342422731189425e-05,0.16011145622784553
0.09976311574844399,0.125594321575479,0.11193605692841699,1.7412143221491228,1.7106731992837583,0.0007535578931453739,0.0007386565597083853,0.3739939674347092,0.9782219411078611,1.0,-0.0073791451862348974,-1.509694738567489e-06,0.11016314460144098
0.125594321575479,0.158113883008419,0.1409191465632227,2.442721255954239,2.3888140132301374,0.001051825842001673,0.0010308814694596922,0.37400920176021235,0.9801596494315931,1.0,0.005442796665069672,7.57790997578559e-08,0.09062380803380288
0.158113883008419,0.19905358527674866,0.17740669461678776,3.2728835599605643,3.270879957826411,0.001397704162211528,0.0013949943986148352,0.3739939146719608,0.9866032755227283,1.0,-0.041842317164830285,-1.6014893965191152e-05,0.08112033578192356
0.19905358527674866,0.2505936168136362,0.2233417960754816,3.8005817364055616,3.761889178554786,0.0016152027118406865,0.0015983567490714555,0.37399375926494377,0.9816554398528181,1.0,-0.031027442406997306,-1.2784220528021606e-05,0.07902393624028285
0.2505936168136362,0.3154786722400967,0.2811706625951746,4.2718363520469795,4.221419818368395,0.001813921437572352,0.001792815597925267,0.3739915749070318,0.9837846385556612,1.0,-0.018852836800923135,-8.307552094785208e-06,0.06594273173404767
0.3154786722400967,0.3971641173621408,0.353972892192069,4.468979107017891,4.412090409504527,0.0019022212222805533,0.0018782415552891936,0.3739880990987374,0.9866071197628604,1.0,-0.002963804449205911,-1.4965540231890581e-06,0.05309900971226081
0.3971641173621408,0.5,0.4456254690668728,4.567564430445395,4.521728495359423,0.0019397628997281308,0.001920736421062042,0.3739885574261277,0.9872583688236726,1.0,-0.012362286260876109,-5.689264771770464e-06,0.05265572920316664
0.5,0.6294627058970838,0.5610092271509818,4.379667537221769,4.344089184372656,0.001859862442099916,0.0018445118088377247,0.3739941889245727,0.9895605226085844,1.0,-0.010143087387630607,-4.065358653253646e-06,0.052633573221725224
0.6294627058970838,0.7924465962305571,0.7062687723113774,4.164432164561779,4.130361483945026,0.0017691242023722721,0.0017545786827846124,0.373991789905473,0.9909430524227254,1.0,-0.0036463631867991522,-1.4773455709136412e-06,0.05203256917934678
0.7924465962305571,0.9976311574844399,0.8891397050194617,3.741627008881581,3.715615483886426,0.0015867587679915171,0.0015755516540161645,0.3739884889123601,0.9913325670880746,1.0,-0.0064187760857744676,-2.5460111936232224e-06,0.049372093376313396
0.9976311574844399,1.2559432157547905,1.11936056928417,3.2772516813241133,3.246085292632093,0.001390472326995679,0.0013770092665211088,0.3739853924391171,0.9924931458645379,1.0,0.006564538355121626,3.024987536417228e-06,0.0503828308043339
1.2559432157547905,1.5811388300841898,1.4091914656322273,2.8133804860298564,2.789380283114144,0.0011939968392336185,0.0011836237290628034,0.3739853607937852,0.9929639388958607,1.0,0.004205085906813089,1.9720754518181247e-06,0.04633205178862583
1.5811388300841898,1.9905358527674868,1.7740669461678775,2.2849854638152136,2.267546171787655,0.0009709220439505184,0.0009634838250180761,0.3739894914353425,0.9945892686896837,1.0,0.005075849634875865,2.1848206293629117e-06,0.043056053670134306
1.9905358527674868,2.5059361681363628,2.2334179607548164,1.8311645229676305,1.8233394653740644,0.0007794807043913327,0.0007761433847021779,0.37399221280537226,0.9949109703116211,1.0,-0.0014937930281222224,-6.29480757011095e-07,0.039740769210613106
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.474644151768568,1.4706267907049362,0.000626491904762059,0.0006247923049761157,0.3739927638100919,0.9957413147987859,1.0,-0.002262684162561899,-9.684320175473098e-07,0.03651787540937363
3.1547867224009667,3.971641173621409,3.53972892192069,1.1937328894757155,1.1970991287686341,0.0005073524458892841,0.0005087472777277692,0.37399483356346785,0.9965004303433462,1.0,-0.007543790691077464,-3.170347063348212e-06,0.033689664676619206
3.971641173621409,5.0,4.456254690668728,0.9896939027829948,0.9935792398253933,0.0004208071839977112,0.00042244504792985044,0.3739987575061729,0.9969442688401977,1.0,-0.0069095755397988005,-2.9237375565497146e-06,0.031155923596341624
5.0,6.294627058970838,5.610092271509818,0.8225877410239226,0.826765462169198,0.0003495421070090095,0.0003512612538640858,0.37400349799703875,0.9966057394158597,1.0,-0.006969798291629947,-2.9055838513942745e-06,0.028399634006823615
6.294627058970838,7.924465962305572,7.062687723113775,0.6998049520028683,0.7047415492477378,0.00029681355038256146,0.00029893688712421943,0.3740101635162231,0.9967364446774093,1.0,-0.007220449420753838,-3.092004183826045e-06,0.02887248171865866
7.924465962305572,9.976311574844404,8.89139705019462,0.5976974830185137,0.6043990788628748,0.00025365089617394133,0.0002564769463735918,0.37401877607032813,0.996219195087274,1.0,-0.008961373424481596,-3.785054754022224e-06,0.02896437848924498
9.976311574844404,12.559432157547912,11.193605692841706,0.5387376436037123,0.5499593415284497,0.00022956569391799863,0.00023448471981370305,0.3740316927360603,0.996275438494532,1.0,-0.013228259413650217,-5.774057442247431e-06,0.03057812060984962
12.559432157547912,15.811388300841898,14.091914656322276,0.4744662742022335,0.4922069867623349,0.00020217798373725493,0.00020995303236285467,0.37404724085258745,0.9966690481453604,1.0,-0.01932113687611922,-8.448493755496661e-06,0.031573761591834254
15.811388300841898,19.905358527674867,17.740669461678774,0.43211115236873004,0.46126671558031485,0.00018427815147212807,0.00019704202443772013,0.37406511975026446,0.9973331920353085,1.0,-0.03030792067435376,-1.3255307407656558e-05,0.033798827668125364
19.905358527674867,25.059361681363626,22.334179607548162,0.35375892736073383,0.3958590972848689,0.0001501160045404853,0.0001685540514424842,0.3740824844666065,0.9980517692697811,1.0,-0.04278937393750854,-1.8730507515142357e-05,0.035237701410871895
25.059361681363626,31.547867224009686,28.117066259517472,0.27952247539402114,0.329156373240112,0.00011832027495512087,0.00013996487215612986,0.3740996058849885,0.9988214690927496,1.0,-0.049963323722613875,-2.1784041301997975e-05,0.0347896407141957
31.547867224009686,39.71641173621411,35.397289219206925,0.24437595429430883,0.2826013846066955,0.00010365494625332948,0.00012020994912875958,0.3741233132551317,0.9982257212695861,1.0,-0.03865902137031566,-1.6738915641869578e-05,0.03445716097176383
39.71641173621411,50.0,44.562546906687295,0.23397392440561857,0.24876019820361225,9.994983679794867e-05,0.00010642288660723985,0.3741553524525572,0.9969643022103784,1.0,-0.015496547923140912,-6.776467307931749e-06,0.036556134081162824
