rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,1.1073356982850597,0.864432820193135,0.00017970182847367006,0.00010772939647238849,0.7773552474282346,0.9536585984617217,1.0,0.1915873898600269,6.364479741082041e-05,0.8549929045554131
0.06294627058970836,0.07924465962305569,0.07062687723113772,0.2786567190132959,0.16761972133166012,-2.7767485822840446e-07,-1.8309948347071703e-05,0.7771088849752603,0.9767295716228065,1.0,0.10455253646001314,1.803873510174385e-05,0.5793884069907721
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.104995998324821,1.357355195169729,0.00017750624409632184,0.00024082332162857532,0.777117496520765,0.9812637188004518,1.0,-0.27306271259389714,-6.66428844363178e-05,0.44464649026091313
0.09976311574844399,0.125594321575479,0.11193605692841699,0.7945337210246883,0.85671664638032,0.00017038123270120002,0.00020204708374756467,0.7769963733674816,0.9873476151439129,1.0,-0.07223567177517498,-3.382157997475475e-05,0.41125167663249157
0.125594321575479,0.158113883008419,0.1409191465632227,0.7490087314767436,0.7320555784200944,9.414560705660998e-05,9.19042197003661e-05,0.776973638018521,0.9880553115084414,1.0,0.008006477081702048,1.1168474071039968e-06,0.3172742088387688
0.158113883008419,0.19905358527674866,0.17740669461678776,1.800859115914725,1.695485013820867,0.0005020855511983788,0.0004680396527837277,0.7770337360607744,0.9779295004926034,1.0,0.06562824186317134,2.296461950425632e-05,0.2518828073313554
0.19905358527674866,0.2505936168136362,0.2233417960754816,2.9375150084870785,2.727637011804021,0.0006876548538325551,0.0006226553514787866,0.7769958109268676,0.9800545110205577,1.0,0.1512878234543324,5.128389004499133e-05,0.1898452683193293
0.2505936168136362,0.3154786722400967,0.2811706625951746,4.055592725937026,3.999857215458082,0.0010578329510674794,0.0010379240146787777,0.7770673383741733,0.985810188924869,1.0,-0.0018125840997780217,4.898486664005916e-06,0.17084236335155667
0.3154786722400967,0.3971641173621408,0.353972892192069,4.9188387658124455,4.803757985992389,0.0013755689249822774,0.0013450070412455077,0.7770614628702456,0.983926672822384,1.0,0.03601867500321203,8.45191435016815e-06,0.1475519335155123
0.3971641173621408,0.5,0.4456254690668728,5.538423134102737,5.480389991582365,0.0015890583577265157,0.0015705990501363287,0.777003013915959,0.990586612863039,1.0,0.005897821430761245,3.5008860856839038e-06,0.12713504903518297
0.5,0.6294627058970838,0.5610092271509818,5.761908662661895,5.735655550099934,0.0016437778311802034,0.001631863894072271,0.7769953743836897,0.9941135792169441,1.0,-0.007663906340000938,2.2379691197467323e-06,0.10946892991961889
0.6294627058970838,0.7924465962305571,0.7062687723113774,5.397444326058547,5.364281757075926,0.0015920648052673413,0.0015785810279281454,0.7769865446144788,0.9965573633929203,1.0,0.01458112956105839,8.002876759739372e-06,0.0894164329089226
0.7924465962305571,0.9976311574844399,0.8891397050194617,4.865706532837413,4.833030974757941,0.001452094591435294,0.0014406075403372188,0.7770110941584049,0.9940748883106513,1.0,0.003845703424816299,2.8832284603221005e-06,0.0856761974714807
0.9976311574844399,1.2559432157547905,1.11936056928417,4.011871906776087,4.026994378705318,0.0012181307007499064,0.0012232800010606314,0.7770345626930156,0.9975058512966047,1.0,-0.02512867704370415,-8.187499418566123e-06,0.08586367464388993
1.2559432157547905,1.5811388300841898,1.4091914656322273,3.2362176579129223,3.25264662165868,0.0009869340755986613,0.0009934881198944237,0.7769988421181275,0.9990231224191757,1.0,-0.01959035222244038,-7.518158067966233e-06,0.07372581899995108
1.5811388300841898,1.9905358527674868,1.7740669461678775,2.463603990694654,2.4776233014511218,0.0007525470725335978,0.0007587526180838741,0.7770044601387667,0.9993940223137674,1.0,-0.015512199802542329,-6.661572284071293e-06,0.058783110814138034
1.9905358527674868,2.5059361681363628,2.2334179607548164,1.9161326205010718,1.920430760741525,0.0005796670237785857,0.0005820982094719458,0.777008795740326,0.999092918914533,1.0,-0.006036227897755843,-2.956990686498604e-06,0.05483714770049288
2.5059361681363628,3.1547867224009667,2.8117066259517465,1.4784112333408348,1.4842530893707415,0.00044824604378054664,0.00044973224866214746,0.7770114876836204,1.0000711582659652,1.0,-0.005736654850158656,-1.454308470399631e-06,0.04751001440808448
3.1547867224009667,3.971641173621409,3.53972892192069,1.1796539003708109,1.1830801316290713,0.00036007076424503476,0.000361900642583053,0.7770106663437885,1.0007628280796617,1.0,-0.002526358138775085,-1.5552062483869271e-06,0.04212656150566016
3.971641173621409,5.0,4.456254690668728,0.9834050554613392,0.9854548465055792,0.0003033162031157254,0.0003043985000262526,0.7770089558241494,1.0017310260486727,1.0,-0.0003474912768401048,-5.57248661949443e-07,0.04102508826307972
5.0,6.294627058970838,5.610092271509818,0.8566753303917457,0.859586032848204,0.00026673896535548645,0.00026738306476419514,0.7770104370252734,1.0009796599590206,1.0,-0.0020714519373927344,-3.8278592483936654e-07,0.0443510279936594
6.294627058970838,7.924465962305572,7.062687723113775,0.6970120141181437,0.6982352486926016,0.00022169401932022991,0.0002217371213238699,0.7770077130929419,1.0017656592145958,1.0,7.451110953895521e-06,3.4833408439356575e-07,0.03824553618069944
7.924465962305572,9.976311574844404,8.89139705019462,0.6244829519143098,0.6326079056249186,0.0002006746342780545,0.00020377350290842554,0.7770070975751076,1.0022145435313445,1.0,-0.0067420090290119606,-2.654465917125654e-06,0.03347053934390785
9.976311574844404,12.559432157547912,11.193605692841706,0.538778859462074,0.5476820616792588,0.0001720627331691721,0.0001757140007811521,0.7770035437799168,1.0025300779402644,1.0,-0.007540049710178954,-3.2159354864470557e-06,0.03277927607675618
