rp_min,rp_max,rp,ds_raw,ds,et_raw,et,z_eff,b,f_bias,ds_r,et_r,ds_err
0.05,0.06294627058970836,0.05610092271509817,0.15825576928589996,0.473572607485802,-6.130752624208784e-05,1.1678728304857414e-05,0.5582910737270939,0.9584721935195845,1.0,-0.3218888531612162,-7.044028746137084e-05,0.696271675013092
0.06294627058970836,0.07924465962305569,0.07062687723113772,1.0907060776235908,1.2197198389060349,0.000166146610753666,0.00019538178524369679,0.5583685244618056,0.9903173820961069,1.0,-0.1395746514775273,-3.0843908637985405e-05,0.6151659938672541
0.07924465962305569,0.09976311574844399,0.08891397050194615,1.2703799515441918,1.1349082814340896,6.173774276297382e-05,2.712658376700501e-05,0.5581739438414032,0.978680536797663,1.0,0.10838785148016909,3.3294943460938236e-05,0.5312706672063328
0.09976311574844399,0.125594321575479,0.11193605692841699,1.9373678743497758,1.9689940234173975,0.00021900059299332614,0.0002313088156960536,0.5582435657648889,0.9768949025151664,1.0,-0.07638922266845806,-1.7368252753074618e-05,0.3984502216897126
0.125594321575479,0.158113883008419,0.1409191465632227,2.4431005094230964,2.339671676935159,0.00029971028392586786,0.00028277624412648215,0.5581720974070762,0.9816292465823224,1.0,0.05854723545472339,1.1428136076641472e-05,0.3043048707979523
0.158113883008419,0.19905358527674866,0.17740669461678776,3.4140776662469743,3.331695054202165,0.0004828115083844794,0.00047099544881713123,0.558190431902414,0.9859936715026306,1.0,0.03456391873582193,5.053642978604754e-06,0.2791397998472043
0.19905358527674866,0.2505936168136362,0.2233417960754816,4.010858202177081,4.0206474356806705,0.0005869662984106258,0.0005838333726491678,0.5582471264935585,0.9992464794277178,1.0,-0.012811497671436295,2.6906345803693256e-06,0.225649352363152
0.2505936168136362,0.3154786722400967,0.2811706625951746,5.313142835133246,5.238209335194415,0.000799445987044225,0.0007873637263370996,0.5581954352162871,0.9941740692148591,1.0,0.04397949752977752,7.424743720147005e-06,0.24734505808204382
0.3154786722400967,0.3971641173621408,0.353972892192069,6.219211536503589,6.194948843844981,0.0009514192461135089,0.0009471357325300726,0.5582339960470005,0.9912218762946593,1.0,-0.030330315558502376,-4.068162254590047e-06,0.19222151002439278
0.3971641173621408,0.5,0.4456254690668728,6.673364668871117,6.595260757073353,0.0010765190435137381,0.0010662701543903393,0.5582098344294688,0.991717915110465,1.0,0.022834539111349993,1.33306701981714e-06,0.19362158721125355
0.5,0.6294627058970838,0.5610092271509818,6.881067990524019,6.830160349608724,0.0011455762580583606,0.0011369307257631414,0.558205134825259,0.9948303083735432,1.0,0.015334641343602915,2.723256306467245e-06,0.17783888531864608
0.6294627058970838,0.7924465962305571,0.7062687723113774,6.641726250012201,6.584088489527533,0.001167324189061313,0.0011572247509487937,0.5582180725643874,0.9947333912416042,1.0,0.022658386845487346,3.951598314521617e-06,0.1684368703030048
0.7924465962305571,0.9976311574844399,0.8891397050194617,6.174936311907249,6.157218221972705,0.001125859624111347,0.0011227463879205557,0.5582091298628838,0.9978683503216108,1.0,0.0045552889311926545,7.132978851427342e-07,0.15310781912950627
0.9976311574844399,1.2559432157547905,1.11936056928417,5.419936726050837,5.418442237116128,0.0010258984539312566,0.0010267847447421473,0.5582146892644728,1.0016921187131569,1.0,0.010665665292985767,8.496511608051496e-07,0.14461279441539246
1.2559432157547905,1.5811388300841898,1.4091914656322273,4.579602254687938,4.5748122193517675,0.0008901052218532433,0.0008902942604330934,0.5582052835600951,1.001520398212594,1.0,0.011752854418589087,1.1642758084760833e-06,0.12258008754440966
1.5811388300841898,1.9905358527674868,1.7740669461678775,3.642187138848901,3.643142698459628,0.0007130569364626393,0.0007140195918195471,0.5582174191734093,1.0022018428884907,1.0,0.007063964239499669,6.073839877314352e-07,0.11576123746039918
1.9905358527674868,2.5059361681363628,2.2334179607548164,2.8406711432348395,2.8360474783812135,0.0005625823441401763,0.0005620423407140812,0.5582209196279434,0.9999338452137368,1.0,0.0044357408613009755,5.02785911363028e-07,0.09650314520179243
2.5059361681363628,3.1547867224009667,2.8117066259517465,2.2436698218457796,2.2303236078820516,0.00044785383143429507,0.00044635812856064704,0.5582230171458256,1.0018704979406325,1.0,0.017542993744950157,2.3334125430502886e-06,0.07626182944637393
3.1547867224009667,3.971641173621409,3.53972892192069,1.851442598967478,1.8511749273459737,0.0003757853399805176,0.00037587246474136315,0.5582235682877276,1.0018814281304507,1.0,0.0037510278091166986,6.198883488047627e-07,0.07012440694123279
3.971641173621409,5.0,4.456254690668728,1.4885357058298634,1.4817148369272208,0.00031190049914241186,0.00031028362642263236,0.5582190810493377,1.0015826519997255,1.0,0.009176702914136867,2.110502668462635e-06,0.07172273820882209
5.0,6.294627058970838,5.610092271509818,1.1329243861745597,1.129556599985293,0.0002372539658787321,0.00023608020663484137,0.5582218862128012,1.003058301168989,1.0,0.006832610163880762,1.899353325084965e-06,0.06769430234947367
6.294627058970838,7.924465962305572,7.062687723113775,0.8346201793391974,0.8296390716833095,0.000172547706735457,0.00017082360917783682,0.5582234014405547,1.0026803433210882,1.0,0.007218176279225142,2.186584650937646e-06,0.06400804665745159
7.924465962305572,9.976311574844404,8.89139705019462,0.7160769582679788,0.71912884454884,0.0001449582858126427,0.00014553379141300584,0.5582235244172506,1.0027511947268155,1.0,-0.0010818191292801408,-1.7669712882718493e-07,0.059053867518786524
9.976311574844404,12.559432157547912,11.193605692841706,0.687472867640372,0.6946877088671418,0.00014396502200290045,0.00014547548365671708,0.5582236206838894,1.0023302271046384,1.0,-0.005612873316890782,-1.174990457425595e-06,0.06357563556538169
12.559432157547912,15.811388300841898,14.091914656322276,0.5363991148060491,0.552216777462319,0.00010834318938059758,0.00011248547015083174,0.5582235089167469,1.0024655933459177,1.0,-0.014495120568047996,-3.875150523421862e-06,0.05575810374266847
15.811388300841898,19.905358527674867,17.740669461678774,0.5122269147098069,0.5353572999432762,0.00010612018881543962,0.00011242718214040588,0.5582255746736263,1.0025135637981533,1.0,-0.02184287020421508,-6.0402534601065895e-06,0.05950922788516494
19.905358527674867,25.059361681363626,22.334179607548162,0.4703151808206058,0.5051705470824315,0.0001018547344346963,0.00011176009304772943,0.5582354945043132,1.0035582379309471,1.0,-0.0331818729459296,-9.542935233521053e-06,0.056336500663155736
25.059361681363626,31.547867224009686,28.117066259517472,0.4044163066096867,0.45809761978935304,8.750192934301159e-05,0.00010306956301906197,0.5582461255284354,1.003229362922359,1.0,-0.052375306153903664,-1.5285058189795176e-05,0.06081118057728182
31.547867224009686,39.71641173621411,35.397289219206925,0.23820160615410618,0.3103863614432727,4.7139470805805797e-05,6.769895311313508e-05,0.5582560842846279,1.0029260421939017,1.0,-0.07148776733890443,-2.042155022675329e-05,0.056912193125117534
39.71641173621411,50.0,44.562546906687295,0.16208706522110608,0.23739827887438505,3.0115530806775215e-05,5.1739290053205304e-05,0.5582650328978684,1.0031860752252166,1.0,-0.07479479207044992,-2.1527808899832373e-05,0.05999491892218309
