bin,lens_bin,source_bin,radial_bin,r,value,error
168,2,3,3,0.025,0.0027286914704906695,1.7592907249909073e-05
169,2,3,4,0.04,0.0019475571798579434,1.4919887660790392e-05
170,2,3,5,0.063,0.0012815592091459853,1.2823661127786723e-05
171,2,3,6,0.1,0.0007796610550217978,9.622498645345516e-06
172,2,3,7,0.158,0.0005043061406617226,8.57591526795027e-06
173,2,3,8,0.251,0.0003495316871141683,6.780869055341462e-06
174,2,3,9,0.397,0.00025565484139970833,5.6715181374051425e-06
175,2,3,10,0.629,0.00019293941371554326,5.430044302844857e-06
176,2,3,11,0.998,0.0001390915645494738,6.4318470620263e-06
177,2,3,12,1.581,9.81627321637131e-05,7.216619393034874e-06
178,2,3,13,2.506,6.827950986073752e-05,7.51665886857093e-06
179,2,3,14,3.972,3.475945907637299e-05,6.242318329231941e-06
180,3,0,0,0.006,9.934493785092862e-05,1.1162040723556505e-05
181,3,0,1,0.01,0.0001751688694706913,8.27337817453046e-06
182,3,0,2,0.016,0.0001906147665948342,4.0041276377227695e-06
183,3,0,3,0.025,0.00015501929000801145,3.1018591903507346e-06
184,3,0,4,0.04,0.0001038131046433063,2.392677447246138e-06
185,3,0,5,0.063,6.436352838627953e-05,2.1704017280934416e-06
186,3,0,6,0.1,3.557064653176821e-05,1.8415577668100987e-06
187,3,0,7,0.158,2.1529543045763285e-05,1.909985552590644e-06
188,3,0,8,0.251,1.539576285892743e-05,1.6517509181648104e-06
189,3,0,9,0.397,1.1854415498388606e-05,1.6136295336474472e-06
190,3,0,10,0.629,9.266511819763013e-06,1.3734834017448233e-06
191,3,0,11,0.998,8.472684029957398e-06,1.5709474208753534e-06
192,3,0,12,1.581,4.30547216752372e-06,1.7371598069946362e-06
193,3,0,13,2.506,-1.1278993183730351e-07,1.7904556310561851e-06
194,3,0,14,3.972,-1.706964510777556e-06,1.9692219130754972e-06
195,3,1,0,0.006,0.0004244190289866581,1.8829101015455006e-05
196,3,1,1,0.01,0.000706565488047618,9.875892615175672e-06
197,3,1,2,0.016,0.0008094940613015036,8.164289989273629e-06
198,3,1,3,0.025,0.0006599252812665962,7.093521286611297e-06
199,3,1,4,0.04,0.0004407709879048263,6.021922578218819e-06
200,3,1,5,0.063,0.00026164868125767816,4.636476715317466e-06
201,3,1,6,0.1,0.00015235154605185424,3.6833162019198525e-06
202,3,1,7,0.158,9.521471272609686e-05,2.940433202098976e-06
203,3,1,8,0.251,6.602448878369114e-05,2.8086732008168202e-06
204,3,1,9,0.397,4.897772340943694e-05,2.5246865612101434e-06
205,3,1,10,0.629,3.695632523082033e-05,2.0110336457264462e-06
206,3,1,11,0.998,2.8922933310407557e-05,2.3541511692182953e-06
207,3,1,12,1.581,1.7160923282829356e-05,2.73803382590832e-06
208,3,1,13,2.506,6.188967923902683e-06,2.713287289274661e-06
209,3,1,14,3.972,6.320325687830735e-07,2.9403661898390267e-06
210,3,2,0,0.006,0.0014989596401268582,2.6413217296505184e-05
211,3,2,1,0.01,0.002556354116243866,2.3857361419464766e-05
212,3,2,2,0.016,0.0028552123621357083,2.3031202370582982e-05
213,3,2,3,0.025,0.0022692183754844815,1.8341358638032967e-05
214,3,2,4,0.04,0.0015052120471637956,1.3514761498578148e-05
215,3,2,5,0.063,0.0008870214913941513,9.702480927887691e-06
216,3,2,6,0.1,0.0005206807023215306,6.3989594682386846e-06
217,3,2,7,0.158,0.00033020491719242,4.621991510934137e-06
218,3,2,8,0.251,0.00022888165955370273,4.368578480233162e-06
219,3,2,9,0.397,0.00016987280812495042,4.007274584357415e-06
220,3,2,10,0.629,0.0001258672633979882,3.1277659259588543e-06
221,3,2,11,0.998,9.508840028964034e-05,3.477435168185716e-06
222,3,2,12,1.581,6.0259419208414354e-05,4.413902812268024e-06
223,3,2,13,2.506,2.9011751684898395e-05,4.216811419750819e-06
224,3,2,14,3.972,1.081916234245504e-05,4.228975251130468e-06
225,3,3,0,0.006,0.002205412084959642,3.934810120444251e-05
226,3,3,1,0.01,0.003684978798603245,3.57151385492908e-05
227,3,3,2,0.016,0.004083535591570254,2.8921260473865627e-05
228,3,3,3,0.025,0.0032447787088271942,2.1968208940292975e-05
229,3,3,4,0.04,0.002137560714289918,1.6943214631871165e-05
230,3,3,5,0.063,0.0012578642722434962,1.2256768784998912e-05
231,3,3,6,0.1,0.0007393037828478037,8.28197793480118e-06
232,3,3,7,0.158,0.00047216170759333453,6.053453760962717e-06
233,3,3,8,0.251,0.0003248719614267974,5.130769265073412e-06
234,3,3,9,0.397,0.0002442105278664368,4.750431438331853e-06
235,3,3,10,0.629,0.0001802872153582527,3.881241317973992e-06
236,3,3,11,0.998,0.00013476046513968585,4.207906062982332e-06
237,3,3,12,1.581,8.673914000670767e-05,5.300895290689552e-06
238,3,3,13,2.506,4.22167819560973e-05,5.0579726451312845e-06
239,3,3,14,3.972,1.749849722241367e-05,4.826406472840303e-06
240,4,0,0,0.006,1.1758454860701552e-05,7.415308892194787e-06
241,4,0,1,0.01,8.128618201059082e-06,4.686761079015357e-06
242,4,0,2,0.016,1.552838612417445e-05,3.06762431175537e-06
243,4,0,3,0.025,9.725805908064818e-06,2.0222479427802884e-06
244,4,0,4,0.04,5.887300158666077e-06,1.7885953832799634e-06
245,4,0,5,0.063,3.952253570071281e-06,1.7133814537941744e-06
246,4,0,6,0.1,1.933547886633018e-06,1.3699835063939816e-06
247,4,0,7,0.158,2.0143440155886426e-06,1.2689864542426843e-06
248,4,0,8,0.251,1.9094858126935534e-06,1.262178643716352e-06
249,4,0,9,0.397,2.752235228986016e-06,1.364791615196709e-06
250,4,0,10,0.629,4.3191174472290135e-08,1.4983968080026076e-06
251,4,0,11,0.998,-2.6097782219290876e-06,1.3548248649481195e-06
252,4,0,12,1.581,-1.812409018638943e-06,1.4042461184647429e-06
253,4,0,13,2.506,8.206916219420657e-07,1.393594373706465e-06
254,4,0,14,3.972,2.4374598617738395e-06,1.342092121443019e-06
255,4,1,0,0.006,5.9450977948674815e-05,9.606199546266222e-06
256,4,1,1,0.01,9.972491229144678e-05,6.7659216093847374e-06
257,4,1,2,0.016,0.00010713646354874319,5.038627727084942e-06
258,4,1,3,0.025,7.926258759997455e-05,3.2787811079600365e-06
259,4,1,4,0.04,4.304617471022205e-05,3.2029650244203797e-06
260,4,1,5,0.063,2.5492932476947876e-05,2.750560947942049e-06
261,4,1,6,0.1,1.6643125999336642e-05,2.3380270205133677e-06
262,4,1,7,0.158,1.2844356727280634e-05,2.0116884236162416e-06
263,4,1,8,0.251,1.1490396348002304e-05,2.002282008645467e-06
264,4,1,9,0.397,1.0367248252816862e-05,2.130403395645195e-06
265,4,1,10,0.629,4.534602857627194e-06,2.243202099216911e-06
266,4,1,11,0.998,-7.007373725124886e-07,2.124005558872033e-06
267,4,1,12,1.581,-9.282279186217327e-07,2.153438329352464e-06
268,4,1,13,2.506,2.260494817749113e-06,2.1786455234429036e-06
269,4,1,14,3.972,3.973659151568875e-06,2.1270563430628978e-06
270,4,2,0,0.006,0.00044159261172005735,1.470672660855564e-05
271,4,2,1,0.01,0.0007354154946857677,1.1823184393681053e-05
272,4,2,2,0.016,0.000804614584926906,9.451750679613858e-06
273,4,2,3,0.025,0.0005850276022193531,6.221511381636223e-06
274,4,2,4,0.04,0.0003511719647036797,5.262813198082576e-06
275,4,2,5,0.063,0.0001977020067515771,4.784709342908962e-06
276,4,2,6,0.1,0.00012882858297369503,3.571900226511651e-06
277,4,2,7,0.158,9.35458934756243e-05,3.351954934574902e-06
278,4,2,8,0.251,7.214371773642378e-05,3.0817764226966762e-06
279,4,2,9,0.397,5.8420521224899396e-05,3.216638940635705e-06
280,4,2,10,0.629,4.0338639775905084e-05,3.3483817927586243e-06
281,4,2,11,0.998,2.463299299047347e-05,3.3231535389284917e-06
282,4,2,12,1.581,1.496076291557706e-05,3.3167998242448602e-06
283,4,2,13,2.506,1.0853276855521679e-05,3.312856181047114e-06
284,4,2,14,3.972,8.396298539926696e-06,3.170521723540483e-06
285,4,3,0,0.006,0.001065014626605758,2.1163230340845715e-05
286,4,3,1,0.01,0.0018253077281829037,1.6084673325932493e-05
287,4,3,2,0.016,0.0019221320974453487,1.2883536969417615e-05
288,4,3,3,0.025,0.0014039347031263214,9.72389953073312e-06
