1.188883374655726535e-02,3.236183086782516618e-03,2.804767179198476373e-04,1.558282535180188820e-03,1.039492521143648351e-03,5.536085862840599585e-04,2.940898430874515799e-05,-1.778907055004299328e-04,1.973381715401555884e-04,3.548719746632290293e-05,1.600028653245595288e-04,3.262711640981718394e-04,-2.439304054539389919e-06,-4.610496409934936995e-05,-1.437390156255766930e-04,-8.215379815876385145e-05,-3.547940375070510725e-05,-9.175295715378353051e-05,-1.056762130355236523e-04,-6.970451370878670472e-06
3.236183086782516618e-03,8.758735319943009717e-03,2.756999393659409752e-03,1.171158959544477780e-03,9.670064388637556298e-04,5.825329107473734306e-04,2.086760993019280686e-04,-4.200454558598143819e-04,6.401325990233543736e-05,-1.201486941725575324e-04,1.153996129992942261e-04,2.214441700211295565e-04,1.512300293343401875e-04,5.630083888618655602e-05,-5.235055047030514019e-05,-1.352428791816779978e-04,-4.967978811380167382e-05,1.574416057533717819e-06,6.217529245225450474e-05,4.888211864591664944e-05
2.804767179198476373e-04,2.756999393659409752e-03,4.702999413038436161e-03,5.106491479133407107e-04,4.968096786445015635e-04,4.211440469542681426e-04,4.699927277625970618e-04,-3.610807134648758346e-05,1.946399782915583354e-04,1.080660023519109211e-04,1.171549427275547084e-04,1.643785627086480599e-04,1.103753082639547130e-04,1.760222095534462012e-06,5.010709518740868204e-05,-1.099130338811546427e-05,1.209389411625768550e-04,5.333517256290450743e-05,6.066576377757847827e-05,4.180598143529332215e-05
1.558282535180188820e-03,1.171158959544477780e-03,5.106491479133407107e-04,3.345130355097054604e-03,7.289653673315929158e-04,2.713269182311411985e-04,1.115991545684859131e-04,6.804574185972381003e-06,1.125293538391189543e-04,3.066218021232498781e-05,2.827906361337436574e-05,4.178897379766164174e-05,7.478444700702092430e-05,1.078405920129013997e-04,-2.895905457774354769e-05,3.085135023125875450e-06,5.797035203020911684e-05,5.535516198845089302e-05,4.789202298124293426e-05,-5.488248728128623619e-06
1.039492521143648351e-03,9.670064388637556298e-04,4.968096786445015635e-04,7.289653673315929158e-04,1.844887923582229491e-03,3.895747069737571047e-04,5.221492375115231082e-04,1.567514518515280403e-04,1.125015524519870153e-04,1.146682946944667261e-04,1.898005525161949381e-05,6.592537227626824655e-05,7.646801073993395341e-05,4.644551490993696077e-05,2.999531093257398768e-06,3.473854653464751347e-05,2.320295506556968257e-05,5.370073675047215772e-05,1.084088834748294940e-05,3.989836513026504615e-06
5.536085862840599585e-04,5.825329107473734306e-04,4.211440469542681426e-04,2.713269182311411985e-04,3.895747069737571047e-04,1.263396023756394385e-03,3.859084905331518233e-04,1.619826696719672073e-04,1.147735422568533728e-04,1.087875755649497594e-04,1.080976228783254344e-04,5.632217541198560322e-05,5.851997876912318398e-06,2.121167780588495332e-05,5.273986632114148308e-06,9.342017300812749452e-06,2.886626597467980545e-05,4.374846276341228164e-05,4.416031748991714601e-05,1.930191297655395644e-05
2.940898430874515799e-05,2.086760993019280686e-04,4.699927277625970618e-04,1.115991545684859131e-04,5.221492375115231082e-04,3.859084905331518233e-04,1.070038342323342351e-03,2.035659535584765170e-04,1.212432381207066424e-04,9.767478676005345516e-05,7.883324621528129946e-05,3.705122718214738879e-06,1.459351732995035634e-05,9.863277825267227460e-06,4.402690487874232479e-05,1.942726162989246266e-05,-1.091694569117084175e-05,9.761101757250229563e-06,1.789852011123920341e-05,1.514198007973574498e-05
-1.778907055004299328e-04,-4.200454558598143819e-04,-3.610807134648758346e-05,6.804574185972381003e-06,1.567514518515280403e-04,1.619826696719672073e-04,2.035659535584765170e-04,4.526808908017511662e-04,1.659084249315649900e-04,1.445258249620520426e-04,1.156828985741501002e-04,4.545329241772786278e-05,2.093512596542721860e-05,4.946559830501403410e-05,4.988525235309027527e-05,1.750858673533371173e-05,3.846195417552461309e-05,2.274166649083303454e-05,2.676541068738099279e-05,1.936985829511677943e-05
1.973381715401555884e-04,6.401325990233543736e-05,1.946399782915583354e-04,1.125293538391189543e-04,1.125015524519870153e-04,1.147735422568533728e-04,1.212432381207066424e-04,1.659084249315649900e-04,3.129649925347146211e-04,1.438836126364216052e-04,8.518848067951580161e-05,5.809849709587021588e-05,1.848879806649865538e-05,3.861955961883428869e-05,2.509206458569412278e-05,8.174701327566899776e-06,5.567311694914960400e-05,3.113682534737264825e-05,1.205285847058695630e-05,1.933522442691096473e-05
3.548719746632290293e-05,-1.201486941725575324e-04,1.080660023519109211e-04,3.066218021232498781e-05,1.146682946944667261e-04,1.087875755649497594e-04,9.767478676005345516e-05,1.445258249620520426e-04,1.438836126364216052e-04,2.732706505450667000e-04,1.247588506472342522e-04,8.397143994479054478e-05,5.680349247609166362e-05,4.896081841528639975e-05,2.261270332257938527e-05,2.095794700050920904e-05,3.833577869882320784e-05,2.050323544556929443e-05,9.406764226525284853e-06,1.009920535401605843e-05
1.600028653245595288e-04,1.153996129992942261e-04,1.171549427275547084e-04,2.827906361337436574e-05,1.898005525161949381e-05,1.080976228783254344e-04,7.883324621528129946e-05,1.156828985741501002e-04,8.518848067951580161e-05,1.247588506472342522e-04,2.200118364460641230e-04,1.216119932908962554e-04,6.605260779681974750e-05,4.224132154956458733e-05,1.548770406545824376e-05,-1.575504196417370031e-05,1.909047838301660910e-05,1.025673988756289060e-05,5.467613399628722034e-06,7.840563222179113315e-06
