5.396471030963348979e-03,1.131526373954969741e-03,-1.950007185976231614e-04,5.092813371030042481e-04,2.567243295628105306e-04,1.205866643383452001e-04,1.306168812082893736e-04,-5.517028159799914586e-05,1.601731534984717994e-04,2.254961789487514305e-04,-2.859023789660093654e-05,-1.935086301072133186e-04,-5.903980377013308753e-05,-1.275001418367715850e-04,-1.292774837222013891e-04,-7.692356321427240204e-05,6.025268464080128993e-06,-1.555834835872330199e-04,-1.213618789923632765e-04,-5.582556493837960047e-05
1.131526373954969741e-03,2.061574849558630088e-03,5.026528381563016585e-04,3.896339327947870648e-04,2.763254604636131563e-04,2.540558180776651188e-04,9.818786119036466693e-05,1.263321429347412416e-04,1.047916823648666984e-04,1.181801248061545978e-04,2.540198636927478432e-05,-3.126644336393147117e-06,6.094022897692253558e-05,-4.656251095290460585e-05,-8.226980159902261410e-05,-1.682306509897725662e-04,-1.779484749090094953e-05,1.730612274468254681e-04,1.140880850497425809e-04,7.821645311504161991e-05
-1.950007185976231614e-04,5.026528381563016585e-04,1.975688539590420272e-03,4.297323732703873622e-04,9.603790674534446055e-05,1.803174620442610752e-04,6.014272572926204638e-05,2.147507931243921328e-04,5.448187622780979435e-05,6.158787287095757960e-05,1.531156441253604715e-04,7.824453248425088429e-05,8.741508119845811599e-05,2.855759763666327282e-05,-6.124242037889794218e-06,-4.074017834161025771e-05,-7.560535507974157539e-05,1.112267630949810798e-04,1.384586247437423023e-04,7.274317886445062623e-05
5.092813371030042481e-04,3.896339327947870648e-04,4.297323732703873622e-04,1.382842088545451365e-03,2.904491402282589874e-04,2.085905898004612985e-04,1.203589190574260039e-04,1.499152136923175070e-04,7.808706271185193281e-05,1.139576943262880402e-04,8.169721113217257740e-05,3.495956739783810695e-05,-2.412181146540780613e-05,-1.093348699344910279e-04,-1.350601702614997752e-04,-2.147206647634132656e-04,-1.604243094971555185e-04,-3.136027372583002508e-05,3.241660738401142255e-05,6.980966430390001052e-05
2.567243295628105306e-04,2.763254604636131563e-04,9.603790674534446055e-05,2.904491402282589874e-04,1.027893898794100336e-03,4.147082584196845915e-04,1.918280441536227953e-04,1.574165762093732775e-04,4.303854151849105606e-05,5.290381899406898573e-05,4.906513064017961492e-05,8.588421032453035430e-06,2.944332424619425164e-05,2.300588104124853003e-05,-1.669104540674695453e-07,-8.258505077548536138e-05,-9.906898349401938616e-05,-2.431812354476706458e-05,-3.142133189872751200e-05,-3.141747749849294925e-05
1.205866643383452001e-04,2.540558180776651188e-04,1.803174620442610752e-04,2.085905898004612985e-04,4.147082584196845915e-04,5.892456353404328931e-04,1.565959731137905170e-04,1.478791842375937258e-04,1.076084866726635171e-04,5.273026741905093831e-05,8.539402802525548593e-05,3.628315221255744343e-05,2.095552942173374932e-05,2.813830889357023823e-05,-1.546669435721330179e-05,-5.093649911583918220e-05,-5.147043776450490319e-05,2.722828796110104732e-05,1.053627381461800658e-05,-1.932766552411801998e-05
1.306168812082893736e-04,9.818786119036466693e-05,6.014272572926204638e-05,1.203589190574260039e-04,1.918280441536227953e-04,1.565959731137905170e-04,4.821635229186780019e-04,1.996015731786157513e-04,6.555369032620811723e-05,3.426921934632224027e-05,3.981181370196150540e-05,4.757121241143123352e-05,1.036372623447255000e-05,-2.597487108100630249e-05,-3.333761173666269841e-05,-1.932669952726337267e-05,-3.275028168830525980e-05,-9.489716149274124416e-06,2.464962165691456865e-05,-1.771797870172847221e-05
-5.517028159799914586e-05,1.263321429347412416e-04,2.147507931243921328e-04,1.499152136923175070e-04,1.574165762093732775e-04,1.478791842375937258e-04,1.996015731786157513e-04,3.763740086744480533e-04,1.647490437678969717e-04,1.377068234902400546e-04,1.142021159345775325e-04,7.303464384213260887e-05,3.100161635499997366e-05,-6.890717496597521486e-06,-1.202012806952143219e-05,-3.018260003538300701e-05,-8.025796474865540796e-05,-2.146892440629056723e-05,5.971097136398435066e-06,2.101911637739248083e-05
1.601731534984717994e-04,1.047916823648666984e-04,5.448187622780979435e-05,7.808706271185193281e-05,4.303854151849105606e-05,1.076084866726635171e-04,6.555369032620811723e-05,1.647490437678969717e-04,3.639905364951802748e-04,2.148115136497996962e-04,1.494151763982072578e-04,7.499779915286045073e-05,2.753050214063854068e-05,1.834256954191217898e-05,1.655500435407950528e-05,2.998777516626444556e-05,1.781590084608481967e-08,4.340048352890459661e-05,6.513588354016861892e-05,9.096525180399987265e-05
2.254961789487514305e-04,1.181801248061545978e-04,6.158787287095757960e-05,1.139576943262880402e-04,5.290381899406898573e-05,5.273026741905093831e-05,3.426921934632224027e-05,1.377068234902400546e-04,2.148115136497996962e-04,3.702822563450842010e-04,2.369486836992687310e-04,1.276108592251709996e-04,1.083015801081554469e-04,1.099896800428102516e-04,1.038708191704673054e-04,8.010129491693811752e-05,6.481259236531446296e-05,9.206583668314566565e-05,9.861827877167833199e-05,1.147325305868731829e-04
-2.859023789660093654e-05,2.540198636927478432e-05,1.531156441253604715e-04,8.169721113217257740e-05,4.906513064017961492e-05,8.539402802525548593e-05,3.981181370196150540e-05,1.142021159345775325e-04,1.494151763982072578e-04,2.369486836992687310e-04,3.327261487072493535e-04,1.895897230307720715e-04,1.560203643890891475e-04,1.233972274859706510e-04,1.065922389708145708e-04,8.689626599340636735e-05,4.631240768902635717e-05,7.711421985184027227e-05,9.433204126559698206e-05,9.660523707351410046e-05
-1.935086301072133186e-04,-3.126644336393147117e-06,7.824453248425088429e-05,3.495956739783810695e-05,8.588421032453035430e-06,3.628315221255744343e-05,4.757121241143123352e-05,7.303464384213260887e-05,7.499779915286045073e-05,1.276108592251709996e-04,1.895897230307720715e-04,2.490155543346173799e-04,1.856776640275277111e-04,1.299027401349751626e-04,8.530554081765594166e-05,5.661744504271975516e-05,2.695954744676479740e-05,1.002852375380638201e-05,1.551250987616914143e-05,1.535083759942874708e-05
-5.903980377013308753e-05,6.094022897692253558e-05,8.741508119845811599e-05,-2.412181146540780613e-05,2.944332424619425164e-05,2.095552942173374932e-05,1.036372623447255000e-05,3.100161635499997366e-05,2.753050214063854068e-05,1.083015801081554469e-04,1.560203643890891475e-04,1.856776640275277111e-04,2.838516380312775542e-04,2.314893832102748517e-04,1.889369113990660345e-04,1.105618719822580880e-04,6.643682723378132498e-05,5.857438459267663987e-05,8.652285679587568522e-05,4.383137578886615811e-05
-1.275001418367715850e-04,-4.656251095290460585e-05,2.855759763666327282e-05,-1.093348699344910279e-04,2.300588104124853003e-05,2.813830889357023823e-05,-2.597487108100630249e-05,-6.890717496597521486e-06,1.834256954191217898e-05,1.099896800428102516e-04,1.233972274859706510e-04,1.299027401349751626e-04,2.314893832102748517e-04,3.018659843659481394e-04,2.970792993489593096e-04,2.476190114535733620e-04,1.789582320343224777e-04,1.373780161899151972e-04,1.262656111609885147e-04,6.121794180048545201e-05
-1.292774837222013891e-04,-8.226980159902261410e-05,-6.124242037889794218e-06,-1.350601702614997752e-04,-1.669104540674695453e-07,-1.546669435721330179e-05,-3.333761173666269841e-05,-1.202012806952143219e-05,1.655500435407950528e-05,1.038708191704673054e-04,1.065922389708145708e-04,8.530554081765594166e-05,1.889369113990660345e-04,2.970792993489593096e-04,4.289599672154480029e-04,4.076836297132628638e-04,3.122878136559691662e-04,2.497150544629738616e-04,2.040990042403023760e-04,1.090900654446360800e-04
