9.192938773879671607e-03,8.598645660988160503e-05,4.502783376481346318e-04,8.893423817213852922e-04,-3.919721810455928314e-04,1.861212610344813319e-04,-2.094690146803066628e-04,6.705999204392984231e-05,4.577967853800036726e-05,-2.013539302780615150e-05,-2.691489151277079114e-04,-2.073530681030852558e-04,1.992101676690327634e-05,-6.832198572165191649e-06,4.457563140907025087e-05,-8.941642411004147788e-05,-1.136004837634947679e-04,-1.233873594763216239e-04,-1.399350677602576856e-04,-1.023621019660363700e-04
8.598645660988160503e-05,5.776677322466623743e-03,2.740050789393654236e-04,3.061426655615552745e-04,1.686866653732994577e-04,-3.131901657150105360e-04,-2.219712532813941284e-04,1.875954834704859583e-04,8.870399006984249716e-05,-2.375294956332798559e-04,-1.784838487588527567e-04,-1.688858929231468740e-04,-1.497074383604641201e-04,-1.946893800854282517e-04,-1.487323345326643450e-04,-3.646699001215896244e-05,-9.546055190177324911e-06,-8.431131539594898135e-05,-1.206230808794502051e-04,-4.157965242775707434e-06
4.502783376481346318e-04,2.740050789393654236e-04,3.950110462412699010e-03,7.922652639286374948e-05,-2.142382759925133800e-04,1.170189706001433720e-04,1.680549022506001335e-04,8.409560942449045948e-05,-8.706249533393467738e-05,-1.270324516579087858e-04,4.127590574344458134e-05,5.045864659970294942e-05,7.441151257563813283e-05,-8.022249467368959940e-06,3.205770938780185897e-05,4.064038121694794610e-05,-3.468407352876403917e-05,-1.322263430864999557e-04,-1.420384577270647312e-04,-3.923551782756071741e-05
8.893423817213852922e-04,3.061426655615552745e-04,7.922652639286374948e-05,1.897501525587925834e-03,1.403981790791995689e-04,-1.472906723221589755e-05,1.258693962947914676e-04,1.546248267263796447e-04,5.576340110214695386e-05,-2.237245111836278381e-05,3.209674147646395361e-05,-3.456325206726153476e-05,2.572782718975992389e-06,1.527614915180193971e-05,1.212136156712109154e-05,-1.875345110799588616e-05,-4.797979294926050907e-05,-4.479106116597796826e-05,-5.799080156061639627e-05,1.901350962645431727e-05
-3.919721810455928314e-04,1.686866653732994577e-04,-2.142382759925133800e-04,1.403981790791995689e-04,1.394391761233286725e-03,5.819873956185481851e-05,1.127880121077094425e-05,6.476378820559994004e-05,1.283509540948227421e-05,1.480516495591829536e-04,-1.570321375617452625e-05,2.528372220176616526e-05,-4.518694206312567846e-06,4.678194846178019574e-05,4.748649252164775276e-05,4.157743274693110204e-05,4.372087972743209094e-05,5.267446262234003754e-05,1.032866513466000282e-05,-1.036913081447015171e-06
1.861212610344813319e-04,-3.131901657150105360e-04,1.170189706001433720e-04,-1.472906723221589755e-05,5.819873956185481851e-05,8.571918260312480541e-04,1.916360642592556513e-04,1.554132183622978049e-04,1.271133303395521950e-04,1.421958962887991096e-04,1.372678999008873136e-04,8.176761372715815623e-05,6.872478561350443261e-06,4.104531578618667351e-05,-4.152568108407727560e-06,-4.666035822670660290e-05,-2.836400173830022319e-05,-4.464922178119818232e-05,-5.531905956758595438e-05,-4.970228201883408682e-05
-2.094690146803066628e-04,-2.219712532813941284e-04,1.680549022506001335e-04,1.258693962947914676e-04,1.127880121077094425e-05,1.916360642592556513e-04,4.929563016479481712e-04,1.742470159946626939e-04,6.946051016961106743e-05,4.143025899097561941e-05,3.933612489569484439e-05,2.371065731950497703e-05,1.032711936524817603e-05,4.137616557437599898e-05,1.353324903853150522e-05,2.219421634666129031e-05,2.296623722344964453e-05,-7.596916910360192915e-06,7.810336005209717367e-06,2.167886466880901750e-05
6.705999204392984231e-05,1.875954834704859583e-04,8.409560942449045948e-05,1.546248267263796447e-04,6.476378820559994004e-05,1.554132183622978049e-04,1.742470159946626939e-04,4.834109610703296372e-04,1.410523327544001694e-04,8.558900016645938570e-05,1.126329014589555255e-04,3.076631596192353217e-05,3.001753116941423982e-05,3.497371037848213835e-05,2.575279241002119906e-05,1.269714699556891927e-05,-2.266085190697544397e-05,-5.050552878419131822e-05,-5.524378809437688705e-05,-2.272618211083886575e-05
4.577967853800036726e-05,8.870399006984249716e-05,-8.706249533393467738e-05,5.576340110214695386e-05,1.283509540948227421e-05,1.271133303395521950e-04,6.946051016961106743e-05,1.410523327544001694e-04,2.533249822758202826e-04,1.274274600042007175e-04,9.424903496519358064e-05,5.002149660930177780e-05,8.226083846487650374e-06,3.105730100432478185e-05,2.282289390782621169e-05,1.153418927777546840e-05,1.250254028332486409e-05,1.323083165362835992e-06,-2.307597861704588086e-05,4.311377004308745139e-06
-2.013539302780615150e-05,-2.375294956332798559e-04,-1.270324516579087858e-04,-2.237245111836278381e-05,1.480516495591829536e-04,1.421958962887991096e-04,4.143025899097561941e-05,8.558900016645938570e-05,1.274274600042007175e-04,3.050983300049798434e-04,1.434949492460905638e-04,7.639050762760410103e-05,4.673239762728397624e-05,5.701062218614061247e-05,5.910854238315301574e-05,3.540210220334231045e-05,3.318451255281309857e-05,3.494496407072447268e-05,4.712191691956201092e-06,-9.582445263255263030e-06
-2.691489151277079114e-04,-1.784838487588527567e-04,4.127590574344458134e-05,3.209674147646395361e-05,-1.570321375617452625e-05,1.372678999008873136e-04,3.933612489569484439e-05,1.126329014589555255e-04,9.424903496519358064e-05,1.434949492460905638e-04,2.227870733523071181e-04,1.090205880112349416e-04,6.330406614412005008e-05,5.927028809898502359e-05,3.945183987385161698e-05,9.437114086681270601e-06,5.109020679614407914e-06,-4.924863115053309910e-06,-1.394100653920787302e-05,2.753802018192412974e-06
-2.073530681030852558e-04,-1.688858929231468740e-04,5.045864659970294942e-05,-3.456325206726153476e-05,2.528372220176616526e-05,8.176761372715815623e-05,2.371065731950497703e-05,3.076631596192353217e-05,5.002149660930177780e-05,7.639050762760410103e-05,1.090205880112349416e-04,1.515445408657509880e-04,7.128263589936858883e-05,6.024392219959747406e-05,3.014332420978685796e-05,1.375210128005140770e-05,1.250318794205704606e-06,-1.117050122221047966e-05,-2.567422080713086358e-06,1.762239490312079524e-05
1.992101676690327634e-05,-1.497074383604641201e-04,7.441151257563813283e-05,2.572782718975992389e-06,-4.518694206312567846e-06,6.872478561350443261e-06,1.032711936524817603e-05,3.001753116941423982e-05,8.226083846487650374e-06,4.673239762728397624e-05,6.330406614412005008e-05,7.128263589936858883e-05,1.360961506891634240e-04,8.430089960581970397e-05,5.700342299077087809e-05,2.822400658506634042e-05,1.127480205710135022e-05,-7.522098117493463180e-07,-5.742742846064007611e-06,-3.072019642453006641e-06
