rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,444960,0.6294627058970836,10.377062800690297,15.358653250692551,0.25063303687438704,0.7412394029570605,0.9759,0.6923345284689005
0.7924465962305568,1.25594321575479,1107705,0.9976311574844399,6.687889855015411,9.865710611921807,0.2505846392653601,0.7412394029570655,0.9759,0.6946330162202872
1.25594321575479,1.9905358527674866,2774508,1.5811388300841898,4.656101610508848,6.8709691362863445,0.2504673168608132,0.7412394029570604,0.9759,0.6943830860570906
1.9905358527674866,3.1547867224009667,6960641,2.505936168136362,2.061495518127747,3.0406487436902214,0.2504600428168204,0.7412394029570594,0.9759,0.6947216346958585
3.1547867224009667,4.999999999999999,17473356,3.9716411736214075,1.3765813780356897,2.0293020946507414,0.250468868411106,0.7412394029570648,0.9759,0.6951041295259708
4.999999999999999,7.92446596230557,43692587,6.294627058970836,1.006645393344605,1.4841977338560273,0.2505025733139006,0.7412394029570554,0.9759000000000002,0.6949913963709471
7.92446596230557,12.559432157547903,109348997,9.9763115748444,0.5752018959192509,0.8481376465335234,0.25043169290626915,0.741239402957061,0.9758999999999999,0.694942144431701
12.559432157547903,19.905358527674863,271964169,15.811388300841898,0.32962464255757995,0.4861524653170331,0.25036910164087495,0.7412394029570641,0.9758999999999999,0.6947712861665889
19.905358527674863,31.54786722400966,667458328,25.059361681363615,0.28689365165348946,0.4231435860029775,0.2504031277189184,0.7412394029570663,0.9758999999999999,0.6947488844337455
31.54786722400966,49.99999999999999,1598483369,39.71641173621407,0.15485748087478565,0.22858194632457532,0.25049774899519217,0.7412394029570634,0.9759,0.6942005378788042
