rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,218612,0.6294627058970836,23.574152441380082,15.472734660799459,0.34445440700779706,0.7647840349133014,0.9054521856683458,1.685758313802724,1.0100362178395685,0.9918702745449126
0.7924465962305568,1.25594321575479,547359,0.9976311574844399,13.881412990564817,9.109837711943177,0.34457088650453127,0.7649079380247655,0.9052662804900047,1.685774483141033,1.0099544824911122,0.9916330291919229
1.25594321575479,1.9905358527674866,1370200,1.5811388300841898,8.926014330089316,5.855644813848031,0.34451873571844915,0.7648291821366706,0.9055246895119815,1.685761468452843,1.0099228053998326,0.9915745825570892
1.9905358527674866,3.1547867224009667,3437465,2.505936168136362,5.958812744965995,3.908542383879305,0.3445014826462071,0.7649309764424266,0.9055467312488261,1.6857882262939183,1.0099981586195277,0.9913988011172674
3.1547867224009667,4.999999999999999,8629832,3.9716411736214075,3.0783168240183985,2.0188072012620535,0.34461684424753625,0.7650205293481797,0.9055826700581923,1.6858198656705612,1.010052033750068,0.9912359670893204
4.999999999999999,7.92446596230557,21559623,6.294627058970836,2.1118771523548445,1.38410886512301,0.344642795155403,0.7649299505616004,0.905577341162454,1.6858289154162673,1.0100672953363505,0.9905817785713932
7.92446596230557,12.559432157547903,53916376,9.9763115748444,1.5842993336241655,1.0385364966910273,0.34461302351365963,0.7650959654214349,0.905598730444138,1.6858883552670159,1.0100610455122898,0.9908354069541796
12.559432157547903,19.905358527674863,134574658,15.811388300841898,1.176672986168327,0.7717130658106184,0.3447427797808971,0.7651131215896808,0.9057037342503422,1.6859726412728993,1.0101264280950148,0.9914276292486772
19.905358527674863,31.54786722400966,336719005,25.059361681363615,1.05221528148116,0.6901679446800184,0.3452907529260513,0.7651017243305492,0.9057929024191023,1.6859819515961816,1.0101508168931141,0.9916211808314301
31.54786722400966,49.99999999999999,830790245,39.71641173621407,0.6925879691439498,0.4544462594220793,0.34615190999471673,0.7652578005901842,0.9058758220472777,1.685958008357342,1.0101633576439453,0.9920450646740324
