rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,123278,0.6294627058970836,4.39320174184799,4.442064450806865,0.2462689986325105,0.2999999999999998,0.989
0.7924465962305568,1.25594321575479,297545,0.9976311574844399,6.720343063941524,6.795089043419134,0.2458193690472606,0.3000000000000001,0.989
1.25594321575479,1.9905358527674866,731790,1.5811388300841898,6.614013832752356,6.687577181751624,0.245520068184172,0.3000000000000014,0.989
1.9905358527674866,3.1547867224009667,1809515,2.505936168136362,3.2924079206984063,3.3290272201197233,0.24550967946545427,0.3000000000000006,0.989
3.1547867224009667,4.999999999999999,4494383,3.9716411736214075,1.4118373001314157,1.4275402428022403,0.24535195653542127,0.2999999999999991,0.989
4.999999999999999,7.92446596230557,11208548,6.294627058970836,0.32467965326436854,0.32829085264344643,0.2454406732431945,0.30000000000000016,0.989
7.92446596230557,12.559432157547903,27754809,9.9763115748444,0.6699690735966917,0.677420701311114,0.245465113855588,0.3000000000000008,0.989
12.559432157547903,19.905358527674863,68563804,15.811388300841898,-0.4177397293317502,-0.4223859750573814,0.245288996609888,0.29999999999999954,0.989
19.905358527674863,31.54786722400966,167719550,25.059361681363615,-0.43165942893544734,-0.43646049437355644,0.24497725774778514,0.3,0.9890000000000001
31.54786722400966,49.99999999999999,404353210,39.71641173621407,-0.14764431327284233,-0.1492864643810337,0.2445001460232593,0.3000000000000013,0.989
