rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,133894,0.6294627058970836,12.322103344510461,12.236448207061036,0.34893714582623764,0.8999999999999951,1.007
0.7924465962305568,1.25594321575479,335423,0.9976311574844399,9.759755130871264,9.691911748630847,0.3490648471724264,0.9000000000000036,1.0070000000000001
1.25594321575479,1.9905358527674866,839332,1.5811388300841898,5.340894438896809,5.303768062459591,0.34917619846349635,0.8999999999999984,1.0070000000000001
1.9905358527674866,3.1547867224009667,2089911,2.505936168136362,2.242416288406677,2.2268284889837906,0.34925909294876417,0.9000000000000046,1.0070000000000001
3.1547867224009667,4.999999999999999,5246997,3.9716411736214075,1.2012775919101744,1.1929271021948105,0.3492247351327208,0.9000000000000016,1.0070000000000001
4.999999999999999,7.92446596230557,13100311,6.294627058970836,0.6484231643985722,0.6439157541197341,0.34920452650374517,0.8999999999999942,1.007
7.92446596230557,12.559432157547903,32707506,9.9763115748444,0.6810695893880163,0.6763352426891919,0.349258206772393,0.9000000000000002,1.0070000000000001
12.559432157547903,19.905358527674863,81243199,15.811388300841898,0.6221045078644445,0.6177800475317224,0.34938603872311724,0.8999999999999987,1.007
19.905358527674863,31.54786722400966,200550614,25.059361681363615,0.18805897887209086,0.1867517168541121,0.34954974402722117,0.9000000000000002,1.007
31.54786722400966,49.99999999999999,485389209,39.71641173621407,0.25142326279178956,0.2496755340534156,0.3497296781447275,0.9000000000000009,1.0070000000000001
