rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,364681,0.6294627058970836,11.218457612332246,15.758532673530617,0.34430020683689594,0.5214139127299755,0.9801999999999998,0.7262776449689812
0.7924465962305568,1.25594321575479,876832,0.9976311574844399,6.92469741837227,9.722879374721797,0.34412374878256874,0.5214139127299773,0.9802,0.726592992813149
1.25594321575479,1.9905358527674866,2146345,1.5811388300841898,3.9059314562157463,5.475698908902513,0.34392356733678475,0.5214139127299773,0.9802000000000001,0.7277301361036183
1.9905358527674866,3.1547867224009667,5315343,2.505936168136362,1.513837743992718,2.12048835006726,0.34381580824013175,0.521413912729976,0.9802000000000001,0.7283309076400704
3.1547867224009667,4.999999999999999,13213047,3.9716411736214075,1.154085565711186,1.6167900878480903,0.3437860874922408,0.5214139127299768,0.9802,0.7282318563751954
4.999999999999999,7.92446596230557,32861774,6.294627058970836,0.2856400735726939,0.4001547283693646,0.34377993434802656,0.5214139127299805,0.9801999999999998,0.7282432787685953
7.92446596230557,12.559432157547903,81975338,9.9763115748444,0.8617359617879261,1.2071980613692461,0.343774588508328,0.5214139127299776,0.9802000000000001,0.7282508323888193
12.559432157547903,19.905358527674863,204781629,15.811388300841898,0.32446743172211934,0.45455261852041007,0.3437496167808459,0.5214139127299753,0.9802000000000001,0.7282361757798923
19.905358527674863,31.54786722400966,510100171,25.059361681363615,0.22547753501359785,0.3158665866493721,0.3436978426159804,0.5214139127299735,0.9802000000000002,0.7282573774570622
31.54786722400966,49.99999999999999,1253447519,39.71641173621407,0.09555161128442771,0.13386340055958534,0.34360526447204887,0.5214139127299776,0.9801999999999998,0.7282180904235437
