rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,181240,0.6294627058970836,16.09234250434187,16.337403557707486,0.3447778178625981,0.5,0.985
0.7924465962305568,1.25594321575479,441347,0.9976311574844399,8.695460539673661,8.827878720480875,0.3447572685098334,0.5,0.985
1.25594321575479,1.9905358527674866,1093127,1.5811388300841898,2.363502788727655,2.3994952169823907,0.34474407302405635,0.5,0.9850000000000001
1.9905358527674866,3.1547867224009667,2710299,2.505936168136362,2.1937774297311377,2.2271852078488705,0.3448145680531663,0.5,0.9850000000000001
3.1547867224009667,4.999999999999999,6779469,3.9716411736214075,1.0899425163410759,1.1065406257269805,0.3447227674875855,0.5,0.985
4.999999999999999,7.92446596230557,16913586,6.294627058970836,0.7401275578511062,0.7513985358894479,0.34468670070912005,0.5,0.985
7.92446596230557,12.559432157547903,42121679,9.9763115748444,0.5833463078543013,0.5922297541668033,0.3446744809260877,0.5,0.985
12.559432157547903,19.905358527674863,104410108,15.811388300841898,0.15977972976093074,0.16221292361515813,0.34476522727859105,0.5,0.985
19.905358527674863,31.54786722400966,256391143,25.059361681363615,0.14093482181549263,0.14308103737613465,0.34496093035691805,0.5,0.985
31.54786722400966,49.99999999999999,618137569,39.71641173621407,-0.06255060321529317,-0.06350315047237884,0.3451254421419612,0.5,0.9850000000000001
