rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,487064,0.6294627058970836,12.918157771012837,16.945662677025513,0.2412834917507898,0.3363047068880748,0.9937,0.7671613902065231
0.7924465962305568,1.25594321575479,1170352,0.9976311574844399,4.757046011979616,6.218514594654443,0.24121773561710438,0.33630470688807856,0.9937,0.7698310156179144
1.25594321575479,1.9905358527674866,2872184,1.5811388300841898,6.369429743680881,8.316685584187171,0.24122159984770447,0.33630470688807906,0.9937,0.7707170713143183
1.9905358527674866,3.1547867224009667,7111538,2.505936168136362,2.4177625531585036,3.1561154964516405,0.24124728438598392,0.336304706888077,0.9937,0.7709131777217044
3.1547867224009667,4.999999999999999,17630998,3.9716411736214075,1.4666462613817155,1.9142437773887027,0.24132813503678643,0.33630470688807557,0.9937,0.7710327861624177
4.999999999999999,7.92446596230557,43700776,6.294627058970836,0.7206060141257625,0.9407085256112379,0.24134585653194016,0.33630470688807707,0.9937,0.7708813032432128
7.92446596230557,12.559432157547903,108207097,9.9763115748444,0.6866152137265558,0.8960597255266731,0.2413296194777195,0.33630470688807845,0.9937,0.7711185922336734
12.559432157547903,19.905358527674863,267200263,15.811388300841898,0.5019716377736372,0.6550174350226001,0.24129588215481954,0.3363047068880787,0.9936999999999999,0.7712071185414391
19.905358527674863,31.54786722400966,653371574,25.059361681363615,0.2449928211431943,0.3197400982592887,0.24132870598725886,0.3363047068880772,0.9937,0.7710827095875775
31.54786722400966,49.99999999999999,1562240207,39.71641173621407,0.10939343748466475,0.1428430607823237,0.241466208171869,0.3363047068880777,0.9937,0.770684868346753
