rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,326349,0.6294627058970836,6.888379511250466,10.185454551668775,0.5421789185405956,0.7412394029570631,0.9759,0.6929969656944236
0.7924465962305568,1.25594321575479,796665,0.9976311574844399,3.9785749547349756,5.880902485621093,0.5419073686614395,0.7412394029570643,0.9758999999999999,0.6932314355994891
1.25594321575479,1.9905358527674866,1975380,1.5811388300841898,1.4157020667140445,2.09170112644255,0.5417171721693972,0.7412394029570699,0.9758999999999995,0.693532659989949
1.9905358527674866,3.1547867224009667,4915091,2.505936168136362,1.3222033495571577,1.9523996455496186,0.5416381499244065,0.7412394029570575,0.9759000000000001,0.6939436641026147
3.1547867224009667,4.999999999999999,12263108,3.9716411736214075,0.7737310795436301,1.1426325554028556,0.5415355462808288,0.7412394029570665,0.9759000000000002,0.6938700313879856
4.999999999999999,7.92446596230557,30600466,6.294627058970836,0.5004351066585211,0.7386888766758825,0.5414637431920473,0.7412394029570728,0.9759,0.6941940571619996
7.92446596230557,12.559432157547903,76426945,9.9763115748444,0.36504607103979647,0.5386472540335955,0.5414154806270468,0.7412394029570568,0.9759000000000002,0.6944450879218711
12.559432157547903,19.905358527674863,190844358,15.811388300841898,0.28323220884378136,0.41792971426117503,0.5414165278779582,0.7412394029570587,0.9759000000000002,0.6944389492456517
19.905358527674863,31.54786722400966,475806237,25.059361681363615,0.23169817072949273,0.3418052424582493,0.5414118860825942,0.7412394029570541,0.9759000000000002,0.6946060594110013
31.54786722400966,49.99999999999999,1177711657,39.71641173621407,0.18447023552734534,0.27217034608924173,0.5414768277684943,0.7412394029570725,0.9758999999999998,0.6945126791699204
