rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,126100,0.6294627058970836,9.532518046243958,9.63854200833565,0.33645759626878585,0.3000000000000001,0.989
0.7924465962305568,1.25594321575479,289628,0.9976311574844399,7.380653551795106,7.462743732856528,0.3361307524915901,0.30000000000000016,0.989
1.25594321575479,1.9905358527674866,693685,1.5811388300841898,6.622442092995391,6.696099184019607,0.33601943913987337,0.29999999999999993,0.989
1.9905358527674866,3.1547867224009667,1703914,2.505936168136362,4.3782593829299685,4.426955897805833,0.33599095639046545,0.30000000000000115,0.989
3.1547867224009667,4.999999999999999,4220464,3.9716411736214075,-0.2020426719781842,-0.20428986044305786,0.3359820223201871,0.2999999999999991,0.989
4.999999999999999,7.92446596230557,10426012,6.294627058970836,1.6484286599177698,1.6667630535063396,0.33586591277230216,0.3000000000000009,0.989
7.92446596230557,12.559432157547903,25841488,9.9763115748444,0.3802400603288555,0.38446922176830683,0.33581874163133607,0.29999999999999816,0.9890000000000001
12.559432157547903,19.905358527674863,63824524,15.811388300841898,0.0905146495709592,0.09152138480380101,0.3358731016973519,0.30000000000000127,0.989
19.905358527674863,31.54786722400966,156185282,25.059361681363615,0.3392894628626992,0.343063157596258,0.33606253217978244,0.3000000000000008,0.9890000000000001
31.54786722400966,49.99999999999999,374700618,39.71641173621407,0.08016428742462005,0.08105590235047527,0.33610416275307614,0.3000000000000004,0.989
