rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,205139,0.6294627058970836,14.057367802051829,14.271439392946021,0.45116260978353473,0.5,0.9849999999999999
0.7924465962305568,1.25594321575479,495441,0.9976311574844399,4.284554946982537,4.349801976632017,0.45092350913501716,0.5,0.985
1.25594321575479,1.9905358527674866,1216812,1.5811388300841898,3.62278429804827,3.677953602079462,0.45082163800885106,0.5,0.985
1.9905358527674866,3.1547867224009667,3014276,2.505936168136362,1.931131920770279,1.9605400210865778,0.45075106235771883,0.5,0.985
3.1547867224009667,4.999999999999999,7484975,3.9716411736214075,0.6677141834253643,0.6778824197211819,0.4506274903379446,0.5,0.9850000000000001
4.999999999999999,7.92446596230557,18582580,6.294627058970836,0.8314524445274513,0.8441141568806612,0.4504953007277565,0.5,0.985
7.92446596230557,12.559432157547903,46071792,9.9763115748444,0.23995130246048038,0.2436053832086095,0.45043498785496194,0.5,0.9850000000000001
12.559432157547903,19.905358527674863,114040955,15.811388300841898,-0.20807066709881608,-0.2112392559378843,0.4504386204819448,0.5,0.9850000000000001
19.905358527674863,31.54786722400966,278523893,25.059361681363615,-0.08924012167852961,-0.09059910830307574,0.4503704836715564,0.5,0.9850000000000001
31.54786722400966,49.99999999999999,673907424,39.71641173621407,-0.3826015998486538,-0.38842802015091754,0.4502732973439349,0.5,0.985
