rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,249107,0.6294627058970836,13.455733428595703,8.544278503569327,0.5403829322748827,0.7988149814576074,0.9029224002527763,1.684150300217387,1.0098621583636709,0.9561745871812578
0.7924465962305568,1.25594321575479,617480,0.9976311574844399,11.948901169017779,7.593037820268318,0.5403206581729317,0.7990047975918939,0.9034888588878666,1.684250408370402,1.0101806503822635,0.9572337696093873
1.25594321575479,1.9905358527674866,1545499,1.5811388300841898,5.555389866734202,3.529230038839923,0.5403193527411347,0.7991785902945048,0.9032799832410098,1.6841877918269514,1.0100019447663722,0.956877000511258
1.9905358527674866,3.1547867224009667,3850520,2.505936168136362,3.8802750074257015,2.4693430260750406,0.5401722391778313,0.7992750863908693,0.9033597137439504,1.6842757785636853,1.0100640367875464,0.9586143607508529
3.1547867224009667,4.999999999999999,9617653,3.9716411736214075,2.1632074123407614,1.3775428624055361,0.5401704726002873,0.7994027153991574,0.9032767471201371,1.6842196207460578,1.0099871840455,0.9592032650407718
4.999999999999999,7.92446596230557,24089451,6.294627058970836,1.315783577405683,0.8346644964558955,0.5401312522145351,0.7994426698952586,0.9033188498913909,1.684276329369633,1.0100379769358117,0.9555297073200947
7.92446596230557,12.559432157547903,60312814,9.9763115748444,1.4170224381205996,0.9007694273840838,0.5400859289135467,0.7994721151161174,0.9032808314876389,1.6842745892793103,1.0100439264951164,0.9574857946707186
12.559432157547903,19.905358527674863,152148965,15.811388300841898,1.458728695434356,0.9272248655796307,0.5400218124971977,0.799374767237671,0.9032609094185414,1.6842562629345486,1.010009400141002,0.9574288595615551
19.905358527674863,31.54786722400966,382542584,25.059361681363615,0.7688196794351237,0.48844499407744835,0.5399709388281554,0.799351503086722,0.9032661284704717,1.684227488019194,1.009986651121158,0.9569560972233683
31.54786722400966,49.99999999999999,943660610,39.71641173621407,0.6495220806808425,0.41346227381587736,0.5400377186798243,0.7993769916389919,0.9032912065492625,1.6842034194867723,1.009972995909825,0.9588585259943071
