rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,43194,0.6294627058970836,-133.87674872065355,-135.36577221501875,0.629001585568353,0.29999999999999916,0.989
0.7924465962305568,1.25594321575479,107526,0.9976311574844399,110.53028608672739,111.75964215038158,0.6291217904102592,0.30000000000000043,0.989
1.25594321575479,1.9905358527674866,266171,1.5811388300841898,153.27518742674897,154.979967064458,0.6291858709464064,0.3000000000000003,0.989
1.9905358527674866,3.1547867224009667,666580,2.505936168136362,-24.650323374380164,-24.924492795126554,0.629232132612475,0.3000000000000006,0.9890000000000001
3.1547867224009667,4.999999999999999,1666128,3.9716411736214075,16.813764348479708,17.000772849827815,0.6293572002783415,0.2999999999999987,0.989
4.999999999999999,7.92446596230557,4163879,6.294627058970836,15.821729948030493,15.997704699727496,0.6294928464665095,0.2999999999999999,0.989
7.92446596230557,12.559432157547903,10412085,9.9763115748444,7.056611389813436,7.135097461894273,0.62954361305615,0.3000000000000001,0.989
12.559432157547903,19.905358527674863,25856977,15.811388300841898,-9.022919401924653,-9.123275431673058,0.6296377700202711,0.2999999999999994,0.989
19.905358527674863,31.54786722400966,63757875,25.059361681363615,-5.581126499337924,-5.643201718238548,0.6297845682163979,0.3000000000000005,0.989
31.54786722400966,49.99999999999999,155561918,39.71641173621407,-2.590639080487659,-2.6194530641937908,0.6298708704128604,0.2999999999999986,0.989
