rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,337966,0.6294627058970836,3.4200685657645966,4.799869654625224,0.4480998403710105,0.5214139127299756,0.9802,0.7269267839106193
0.7924465962305568,1.25594321575479,804609,0.9976311574844399,5.171119554532782,7.2698026474689,0.4481509042703221,0.5214139127299737,0.9802,0.7256835177428212
1.25594321575479,1.9905358527674866,1966883,1.5811388300841898,3.9802463766736675,5.583312067284908,0.44815215081731824,0.5214139127299733,0.9802,0.7272828640279152
1.9905358527674866,3.1547867224009667,4856059,2.505936168136362,0.04353353794881009,0.061018735169221586,0.4481333219276813,0.5214139127299745,0.9802,0.727857001881314
3.1547867224009667,4.999999999999999,12018656,3.9716411736214075,0.7890449239347026,1.1058390296191705,0.4480773238692069,0.5214139127299806,0.9802000000000001,0.7279392186727759
4.999999999999999,7.92446596230557,29865989,6.294627058970836,0.7484077566996442,1.0485951322213405,0.44807979538562615,0.521413912729975,0.9802,0.7281414336022183
7.92446596230557,12.559432157547903,74312240,9.9763115748444,0.8640536673207426,1.2106465776236137,0.44808081147363416,0.5214139127299697,0.9802,0.7281295238703255
12.559432157547903,19.905358527674863,185149818,15.811388300841898,0.14211246262376098,0.1990896281604766,0.44807396737035976,0.5214139127299808,0.9801999999999997,0.7282304452975918
19.905358527674863,31.54786722400966,460908216,25.059361681363615,0.02864587969913091,0.04012584313986093,0.4480516184149255,0.5214139127299817,0.9801999999999998,0.728321775026847
31.54786722400966,49.99999999999999,1131409342,39.71641173621407,0.04761224112659269,0.06668949746299614,0.4480570540315787,0.521413912729976,0.9802,0.7283606610072563
