rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,134622,0.6294627058970836,16.24882532924244,16.216392544154132,0.2538964674506459,0.7,1.002
0.7924465962305568,1.25594321575479,338754,0.9976311574844399,8.20507632547037,8.18869892761514,0.25407746696185335,0.7,1.002
1.25594321575479,1.9905358527674866,850656,1.5811388300841898,4.577058819570789,4.567922973623542,0.25397629693455054,0.7000000000000028,1.002
1.9905358527674866,3.1547867224009667,2133681,2.505936168136362,3.541460519552395,3.534391736080235,0.253896945543511,0.6999999999999985,1.002
3.1547867224009667,4.999999999999999,5345467,3.9716411736214075,1.7668619396282559,1.7633352690900757,0.25376172739249553,0.6999999999999987,1.002
4.999999999999999,7.92446596230557,13407182,6.294627058970836,1.2811833915935857,1.2786261393149558,0.2537614501117522,0.6999999999999993,1.002
7.92446596230557,12.559432157547903,33409097,9.9763115748444,0.8720175790559307,0.8702770250059189,0.2538306173447481,0.6999999999999975,1.002
12.559432157547903,19.905358527674863,82493558,15.811388300841898,0.5790868235160508,0.5779309615928651,0.2536879487233519,0.6999999999999993,1.002
19.905358527674863,31.54786722400966,202203225,25.059361681363615,0.5521022936355627,0.5510002930494639,0.2532965664328198,0.7000000000000038,1.002
31.54786722400966,49.99999999999999,489016165,39.71641173621407,0.2684460919114656,0.2679102713687282,0.25272668855130154,0.7,1.002
