rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,61062,0.6294627058970836,21.81289055925901,22.01098946443896,0.23750413898990694,0.10000000000000014,0.991
0.7924465962305568,1.25594321575479,145050,0.9976311574844399,19.558580250373925,19.736206105321823,0.23741757731077498,0.10000000000000023,0.991
1.25594321575479,1.9905358527674866,353277,1.5811388300841898,-7.4783248381645935,-7.546241007229661,0.2374022381832212,0.09999999999999999,0.991
1.9905358527674866,3.1547867224009667,867895,2.505936168136362,-4.78745836335532,-4.830936794505873,0.23739741358081373,0.10000000000000014,0.991
3.1547867224009667,4.999999999999999,2146698,3.9716411736214075,-6.063418039738483,-6.118484399332475,0.23739475720347364,0.10000000000000021,0.991
4.999999999999999,7.92446596230557,5296713,6.294627058970836,1.333571394660566,1.3456825374980486,0.23755288218881543,0.10000000000000014,0.991
7.92446596230557,12.559432157547903,13061266,9.9763115748444,-1.2037394352028337,-1.2146714785094184,0.23760116647605198,0.09999999999999963,0.991
12.559432157547903,19.905358527674863,31944654,15.811388300841898,-0.5625768334234279,-0.5676860074908455,0.23746127001234343,0.10000000000000013,0.991
19.905358527674863,31.54786722400966,77598453,25.059361681363615,0.2228309256782853,0.2248546172333858,0.23730962736163433,0.10000000000000009,0.991
31.54786722400966,49.99999999999999,186876830,39.71641173621407,0.5042435592554861,0.5088229659490274,0.2369976137262923,0.1000000000000006,0.9909999999999999
