rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,217200,0.6294627058970836,19.39249039014253,13.567932509135119,0.338675035736074,0.5182147341793614,0.9085244314591362,1.6882686925408548,1.0089777634078787,1.0635959432176703
0.7924465962305568,1.25594321575479,518151,0.9976311574844399,10.995747297741959,7.586096918821251,0.33879121304284265,0.5190673024095823,0.9090185914682436,1.6883593706569315,1.0093221326856292,1.0490628262097461
1.25594321575479,1.9905358527674866,1264694,1.5811388300841898,8.741279375582637,6.058915446461322,0.33889849478667566,0.5200492102359535,0.9093983119390504,1.6886891600141087,1.0091849884973338,1.0547583413845962
1.9905358527674866,3.1547867224009667,3132140,2.505936168136362,6.372462079462418,4.408716453770283,0.3388132697167441,0.5201055553841938,0.9094503696493423,1.6886875518961026,1.009233548207577,1.0527894774275546
3.1547867224009667,4.999999999999999,7762493,3.9716411736214075,2.1695694238444494,1.4994755183906652,0.33891604093283356,0.5204011115511457,0.9096789713395848,1.6888240800485097,1.0092971977319534,1.0520086931568884
4.999999999999999,7.92446596230557,19295838,6.294627058970836,2.0787779645119677,1.433901447082459,0.3388309585876115,0.5203292847704593,0.9097517792030944,1.6888337666745983,1.0093213943646204,1.0500054101830036
7.92446596230557,12.559432157547903,48028496,9.9763115748444,1.6658241879338676,1.1513720482242342,0.3387587216323457,0.5203587863066814,0.9098333542026495,1.6889336197414653,1.0093669227333213,1.0522329180489218
12.559432157547903,19.905358527674863,119152814,15.811388300841898,0.829370142791078,0.5689175184307873,0.3389409711955779,0.5204101599884946,0.9099195456032998,1.6890088735631095,1.0093978865245226,1.044415826927614
19.905358527674863,31.54786722400966,297016518,25.059361681363615,0.909800473182243,0.6260802477843914,0.3393748336702307,0.5204965034275462,0.909845673115711,1.688945644103452,1.0094295477566761,1.0475897434573949
31.54786722400966,49.99999999999999,728907537,39.71641173621407,0.6141834513285197,0.42437582061991475,0.3401533293572047,0.5207795348609322,0.9097768972622967,1.6888482415480819,1.0093927676380878,1.0517629364060357
