rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,143225,0.6294627058970836,14.648598946168487,14.546771545351028,0.2546051770622278,0.9000000000000019,1.0070000000000001
0.7924465962305568,1.25594321575479,362544,0.9976311574844399,9.088784183344211,9.02560494870329,0.254699446017053,0.8999999999999988,1.007
1.25594321575479,1.9905358527674866,907896,1.5811388300841898,6.327896483004562,6.28390911917037,0.25469358084056104,0.900000000000001,1.007
1.9905358527674866,3.1547867224009667,2279000,2.505936168136362,4.2467710320903205,4.217250280129414,0.2546757091514941,0.900000000000002,1.0070000000000001
3.1547867224009667,4.999999999999999,5715882,3.9716411736214075,2.332776086207204,2.3165601650518415,0.2545367875254366,0.8999999999999992,1.007
4.999999999999999,7.92446596230557,14286081,6.294627058970836,1.300529871143626,1.2914894450284269,0.25459829206742374,0.9000000000000022,1.0070000000000001
7.92446596230557,12.559432157547903,35732873,9.9763115748444,1.5796176642775563,1.5686372038506022,0.2546564618478381,0.8999999999999977,1.007
12.559432157547903,19.905358527674863,88337043,15.811388300841898,0.8290821427213536,0.8233189103489111,0.2544772960069522,0.900000000000003,1.0070000000000001
19.905358527674863,31.54786722400966,217256651,25.059361681363615,0.3472751605042555,0.3448611325762219,0.25402385051475235,0.9000000000000037,1.0070000000000001
31.54786722400966,49.99999999999999,526247086,39.71641173621407,0.31081882924664067,0.30865822169477725,0.2535020316881062,0.900000000000003,1.007
