rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,160521,0.6294627058970836,16.38721119161141,10.772984736426674,0.4565329304832978,1.0475292372173615,0.8805754009711124,1.6723010486070673,1.009364001249962,0.959100667838126
0.7924465962305568,1.25594321575479,404378,0.9976311574844399,11.160557794014682,7.339503964513781,0.45641617323736533,1.0474254448268965,0.8805081033101817,1.6722987373598934,1.009416442685242,0.9593070868506544
1.25594321575479,1.9905358527674866,1018670,1.5811388300841898,6.921623830374905,4.545104858690832,0.4563424475339298,1.047000082296262,0.8804353414997401,1.6723094942567411,1.009271342124876,0.9579483527792083
1.9905358527674866,3.1547867224009667,2551726,2.505936168136362,3.8954795724299065,2.5600690441865934,0.456325569028852,1.0468548629246266,0.8804387461549393,1.6722793285024655,1.0092316850913816,0.9587554332704149
3.1547867224009667,4.999999999999999,6390130,3.9716411736214075,2.415078223176935,1.5860988498402104,0.4563311533910815,1.0470206926918593,0.8805623341952379,1.6723032279619858,1.0092009622134521,0.9582890488474602
4.999999999999999,7.92446596230557,16004585,6.294627058970836,1.0684110501979058,0.7023092692468098,0.4563725543413106,1.047120372506131,0.8805637889257945,1.672300868473735,1.009313770582615,0.959045182533522
7.92446596230557,12.559432157547903,40252500,9.9763115748444,0.789973811526235,0.517977776275213,0.4564052465823201,1.047043369612881,0.8805003146419602,1.672292393579433,1.0092954299725385,0.9565812317560901
12.559432157547903,19.905358527674863,100682994,15.811388300841898,0.9225866078025358,0.6047669060075479,0.4564131487250476,1.0470224700521686,0.8805362166492039,1.6722777618216664,1.0092862246573573,0.9563616741656655
19.905358527674863,31.54786722400966,252880445,25.059361681363615,0.563115265019129,0.36876437252357586,0.4564442129806396,1.0469342776810384,0.8806240713845437,1.6722684477500698,1.0092774273337544,0.9555152950293154
31.54786722400966,49.99999999999999,630562866,39.71641173621407,0.48851445492860557,0.3203111591069667,0.45650491285487227,1.0469046780534774,0.8806579465831798,1.6722559011161933,1.0092658587268224,0.9567513052955133
