rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,50146,0.6294627058970836,13.69046174116035,13.814794895217306,0.33672100110479697,0.10000000000000052,0.991
0.7924465962305568,1.25594321575479,123766,0.9976311574844399,-37.59266438185232,-37.934071021041696,0.3368304276355735,0.10000000000000045,0.991
1.25594321575479,1.9905358527674866,305927,1.5811388300841898,-0.8047181851360605,-0.8120264229425435,0.3369800572295649,0.10000000000000042,0.991
1.9905358527674866,3.1547867224009667,761709,2.505936168136362,4.086999364563826,4.124116412274295,0.3371002405259743,0.10000000000000024,0.991
3.1547867224009667,4.999999999999999,1896228,3.9716411736214075,13.523764442574308,13.64658369583684,0.33712540036841504,0.10000000000000009,0.991
4.999999999999999,7.92446596230557,4726916,6.294627058970836,-1.058029142938511,-1.067637883893553,0.3372146161482196,0.10000000000000063,0.991
7.92446596230557,12.559432157547903,11769101,9.9763115748444,4.887569107753556,4.931956718217514,0.33722847501819947,0.09999999999999948,0.991
12.559432157547903,19.905358527674863,29161495,15.811388300841898,-1.4849074209256006,-1.498392957543492,0.33737062535439494,0.10000000000000003,0.991
19.905358527674863,31.54786722400966,71651108,25.059361681363615,-1.15767108447191,-1.16818474719668,0.337631388579833,0.0999999999999994,0.9910000000000001
31.54786722400966,49.99999999999999,172923541,39.71641173621407,-1.8729636039223543,-1.8899733642001557,0.3376265205855178,0.09999999999999948,0.991
