rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,304647,0.6294627058970836,4.163102819210054,5.432750646731922,0.4459274867580526,0.3363047068880781,0.9937,0.7711557037158031
0.7924465962305568,1.25594321575479,749479,0.9976311574844399,6.95938942125001,9.088395327328367,0.4460020938877869,0.3363047068880756,0.9937,0.7705993513417977
1.25594321575479,1.9905358527674866,1860918,1.5811388300841898,4.781524665001519,6.2423157587284885,0.4460579306071995,0.3363047068880764,0.9936999999999999,0.7708420141295587
1.9905358527674866,3.1547867224009667,4642816,2.505936168136362,2.525577781138284,3.29736857603358,0.446006900446245,0.3363047068880781,0.9936999999999999,0.7707933578707731
3.1547867224009667,4.999999999999999,11563394,3.9716411736214075,0.5737834349087573,0.7490059662196163,0.44601330807144146,0.3363047068880783,0.9937,0.7709166741488197
4.999999999999999,7.92446596230557,28872597,6.294627058970836,-0.8299881733917441,-1.0837075066535302,0.44608010171169393,0.33630470688807795,0.9937,0.770734026329458
7.92446596230557,12.559432157547903,72105483,9.9763115748444,1.157977593605542,1.5118287469998897,0.44613949641446216,0.33630470688807845,0.9937,0.7708009959944082
12.559432157547903,19.905358527674863,180270761,15.811388300841898,-0.9559373506674964,-1.2480294164470325,0.44613600856543106,0.33630470688807856,0.9937,0.7708135120833316
19.905358527674863,31.54786722400966,449124005,25.059361681363615,0.09993560875879355,0.1304806091279942,0.4461169674445913,0.33630470688807806,0.9937,0.7707596964592511
31.54786722400966,49.99999999999999,1104730248,39.71641173621407,-0.049432668780746966,-0.06453752303062252,0.4461280807163813,0.3363047068880767,0.9937,0.7708084642780727
