rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,183688,0.6294627058970836,16.266610344601883,10.46623848241771,0.5436513502001176,1.0523025994337918,0.8802467733710844,1.67207884214891,1.0087516647780415,0.9387944027034519
0.7924465962305568,1.25594321575479,462341,0.9976311574844399,11.073558181390236,7.147364191676396,0.5435219263629228,1.052505825843875,0.880039786791834,1.6719074373101503,1.0089817994634462,0.941217351237376
1.25594321575479,1.9905358527674866,1156948,1.5811388300841898,7.475513081092768,4.810235478773225,0.5435678713377007,1.052403616562316,0.8801782388632494,1.6720087628399525,1.009213791845443,0.9383207723866225
1.9905358527674866,3.1547867224009667,2891276,2.505936168136362,3.3587586142552865,2.1646838016167385,0.5435627824677773,1.052300712884472,0.8801525076521979,1.671994221145336,1.0092105200679466,0.9397808860793186
3.1547867224009667,4.999999999999999,7240928,3.9716411736214075,2.6095133488289113,1.6818487622699547,0.54355434605392,1.052160702189615,0.8801452886361193,1.6719881394951652,1.0091943842941304,0.9398101970786311
4.999999999999999,7.92446596230557,18152640,6.294627058970836,1.65170889210174,1.0635106159740668,0.5434959106077621,1.052093341240968,0.8801478124250075,1.6720251076822343,1.0092253253120824,0.9388983827861006
7.92446596230557,12.559432157547903,45549055,9.9763115748444,1.375588853682073,0.8860838782343452,0.5434586845026486,1.0519832692425455,0.8801215422954229,1.67202387506522,1.0092576263035424,0.939224196970256
12.559432157547903,19.905358527674863,114781699,15.811388300841898,0.968419535611689,0.6234486995360474,0.5434160794680103,1.0520664619796425,0.8800386488010496,1.671998114595897,1.0092328235472845,0.9386060382881833
19.905358527674863,31.54786722400966,288190459,25.059361681363615,0.6800091041381872,0.43765656609910536,0.5434532076951949,1.0521770676655413,0.8799753098615433,1.6719658619652389,1.009238732802477,0.9382589255482792
31.54786722400966,49.99999999999999,710853525,39.71641173621407,0.5734872657914274,0.37038928483298783,0.5435825634494521,1.0520309189974184,0.8800195352626027,1.67196431387902,1.009220544732275,0.9416030773888668
