rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,80834,0.6294627058970836,24.06811543383886,14.871106528896457,0.6299242404457307,0.826728121864856,0.9002316470643574,1.6824950730825545,1.0103179972855274,0.9262989823592367
0.7924465962305568,1.25594321575479,194451,0.9976311574844399,15.181132807141436,9.29720009846568,0.6299434335581067,0.8273301413757354,0.9010099862600828,1.682609633210033,1.01034357411793,0.918950017518976
1.25594321575479,1.9905358527674866,480227,1.5811388300841898,3.4739712893126304,2.16492551109842,0.6300633425478863,0.8277382946385753,0.9004430440898707,1.6825674821701837,1.009529042491446,0.9352477125789288
1.9905358527674866,3.1547867224009667,1187586,2.505936168136362,5.457523696998212,3.3460344362558807,0.6301204118958562,0.8276572555214631,0.9007904644487071,1.6826750054423254,1.0097992639115332,0.9202879812717452
3.1547867224009667,4.999999999999999,2950909,3.9716411736214075,4.273984048659672,2.627424976822202,0.6301408813690857,0.8277165952612336,0.9009746646747453,1.6827523269534914,1.0099256101085679,0.9228706202816338
4.999999999999999,7.92446596230557,7357883,6.294627058970836,1.8889146539822088,1.1547287569108833,0.6301161548244123,0.8277316077966582,0.9008635653107246,1.6827109514397778,1.009912431130016,0.9175980277049625
7.92446596230557,12.559432157547903,18396089,9.9763115748444,1.3382793191437177,0.8222748112470619,0.6300663918677283,0.8278026189962879,0.900848668267114,1.6827198581799103,1.009893871539315,0.9222701319872372
12.559432157547903,19.905358527674863,46260079,15.811388300841898,1.2650176425948707,0.7801683675359469,0.62995235853777,0.8277852157919646,0.9010755665651361,1.682781484443008,1.009921183188371,0.9259621014647388
19.905358527674863,31.54786722400966,116106036,25.059361681363615,0.5508325219887807,0.3377199617238402,0.629964736818698,0.8278759825187769,0.9012824477439886,1.6828180220892284,1.0099373446355795,0.9207480207260729
31.54786722400966,49.99999999999999,287418601,39.71641173621407,0.6443943457367888,0.3945696468696199,0.6300991601079576,0.8279140013403574,0.901392108639998,1.6828463998964742,1.0099158487749889,0.9196974748402189
