rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,294750,0.6294627058970836,9.532930848009636,15.75332791679872,0.3487157976187863,0.9357770600873447,0.9631000000000002,0.6283226947681985
0.7924465962305568,1.25594321575479,741103,0.9976311574844399,5.058089345398284,8.373036784831582,0.34885521567438177,0.9357770600873364,0.9631000000000001,0.6272376432574691
1.25594321575479,1.9905358527674866,1852802,1.5811388300841898,4.372520948420652,7.233365062611608,0.34877156602687504,0.9357770600873442,0.9631000000000003,0.6276537556024928
1.9905358527674866,3.1547867224009667,4644567,2.505936168136362,1.855508428978054,3.0687450965947134,0.34877397557859807,0.9357770600873533,0.9630999999999996,0.6278136199475715
3.1547867224009667,4.999999999999999,11633849,3.9716411736214075,1.1883338095532392,1.9658506835216354,0.3487864944656848,0.9357770600873418,0.9631,0.6276485687181846
4.999999999999999,7.92446596230557,29139235,6.294627058970836,0.6131721871154426,1.015265614440601,0.3488322030093315,0.935777060087351,0.9630999999999997,0.6270921829446965
7.92446596230557,12.559432157547903,72978020,9.9763115748444,0.6363258794247679,1.0534381201805436,0.34892452529601525,0.9357770600873498,0.9630999999999996,0.6271900698459332
12.559432157547903,19.905358527674863,182871010,15.811388300841898,0.40960225258045213,0.6780072298991929,0.3489558888029937,0.9357770600873352,0.9631000000000005,0.6272730492725844
19.905358527674863,31.54786722400966,456597188,25.059361681363615,0.16893633023866997,0.2795946396023078,0.34892375573396645,0.9357770600873385,0.9631000000000002,0.6273686777853487
31.54786722400966,49.99999999999999,1121638744,39.71641173621407,0.048991254522703066,0.081108655545194,0.34887945461912734,0.9357770600873382,0.9631,0.6271623447740158
