rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,164188,0.6294627058970836,21.71604602532532,14.50151719413251,0.34593428765430295,1.042055374763518,0.8808360245111595,1.672356598578082,1.0093662292689445,0.9745584117399445
0.7924465962305568,1.25594321575479,413985,0.9976311574844399,13.372263446494602,8.9202498663652,0.3459614194102973,1.0420748175541807,0.8809965154448824,1.6723967504795043,1.0093325789529681,0.9737586078820236
1.25594321575479,1.9905358527674866,1035512,1.5811388300841898,8.922327351658643,5.95560208712683,0.34604167823402904,1.0423278627244417,0.8808385485419779,1.6723528495628408,1.009153264225524,0.9743491670064794
1.9905358527674866,3.1547867224009667,2594454,2.505936168136362,5.475950749982953,3.6598368951782847,0.34600007079874634,1.0422649699327802,0.880697625770589,1.6723005265587125,1.0093701609941987,0.9751981923581573
3.1547867224009667,4.999999999999999,6519231,3.9716411736214075,2.7000449162362345,1.8034479149741902,0.3461065133086954,1.0422466433163329,0.8808030835254306,1.672370900318557,1.0092944037418599,0.9748239226414592
4.999999999999999,7.92446596230557,16287596,6.294627058970836,1.5427212981345537,1.027935817575478,0.34617644603599307,1.0422582579702893,0.8807316743097473,1.672361040446986,1.0092111371054007,0.9724564164977739
7.92446596230557,12.559432157547903,40678822,9.9763115748444,0.9934169133449484,0.6617751434330759,0.3461310745680853,1.042221790173961,0.8807805655054024,1.6724307749986878,1.0092633271173779,0.9722776039655394
12.559432157547903,19.905358527674863,101698874,15.811388300841898,0.887242559004798,0.5925897957654351,0.34628071047159154,1.0422752397919297,0.8809752941027451,1.6725069401108958,1.009288307251846,0.9750529912735796
19.905358527674863,31.54786722400966,254723920,25.059361681363615,0.690443171097276,0.46069000609979427,0.34680809405422836,1.0423116510024266,0.8810813222163474,1.6725009345166262,1.0093058824779302,0.974182698116254
31.54786722400966,49.99999999999999,628962380,39.71641173621407,0.6250037827642383,0.41742740076920615,0.34772992782461004,1.0423356581950527,0.8811869744033303,1.6724828151016753,1.0093155615632987,0.9752165691040109
