rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,306924,0.6294627058970836,9.087671126417156,13.46240401954999,0.45323234303501764,0.7412394029570698,0.9758999999999998,0.6917109710508558
0.7924465962305568,1.25594321575479,757769,0.9976311574844399,4.447637986874985,6.570022949402643,0.4530989727280427,0.7412394029570635,0.9758999999999999,0.6936768902333077
1.25594321575479,1.9905358527674866,1887973,1.5811388300841898,2.835827335464808,4.188581805098139,0.4532183953232164,0.7412394029570649,0.9758999999999998,0.6937571381327902
1.9905358527674866,3.1547867224009667,4713024,2.505936168136362,1.6706919244091927,2.4658694011868105,0.4531004370654464,0.7412394029570613,0.9759,0.6942581454618145
3.1547867224009667,4.999999999999999,11770090,3.9716411736214075,0.691143303479901,1.0208147999733475,0.453096614215319,0.7412394029570627,0.9759000000000001,0.6937704990713313
4.999999999999999,7.92446596230557,29409709,6.294627058970836,0.4326243496873559,0.6387124602629308,0.45306928609584735,0.7412394029570624,0.9759000000000001,0.6940651730748311
7.92446596230557,12.559432157547903,73577628,9.9763115748444,0.6872010791020138,1.0143855227058143,0.4530632810867455,0.741239402957059,0.9758999999999999,0.6941853952585579
12.559432157547903,19.905358527674863,183994920,15.811388300841898,0.27676837388323167,0.4085293938021923,0.453038346412405,0.7412394029570633,0.9759,0.6942051553144234
19.905358527674863,31.54786722400966,458983926,25.059361681363615,0.2069838665253676,0.30546967663395347,0.4530290638200612,0.7412394029570588,0.9758999999999999,0.6943254307746691
31.54786722400966,49.99999999999999,1129136620,39.71641173621407,0.14976896739644296,0.22105276245759142,0.4530290585768514,0.7412394029570646,0.9759,0.6942574853328832
