rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,124343,0.6294627058970836,6.925906027342202,10.249738092571034,0.6308299718308389,0.7412394029570601,0.9759000000000001,0.6924023105355375
0.7924465962305568,1.25594321575479,294905,0.9976311574844399,4.289078626996563,6.340813220399331,0.630638654230854,0.7412394029570613,0.9759,0.6931284565524024
1.25594321575479,1.9905358527674866,717856,1.5811388300841898,2.954114732503166,4.358608523271555,0.6305499081593209,0.7412394029570656,0.9758999999999999,0.6945030810192494
1.9905358527674866,3.1547867224009667,1776234,2.505936168136362,0.9783317478782674,1.4437878503007342,0.6305317270014276,0.7412394029570591,0.9758999999999999,0.6943484114067251
3.1547867224009667,4.999999999999999,4406285,3.9716411736214075,0.3577185812349439,0.5280444988634444,0.6304718020500663,0.7412394029570628,0.9758999999999999,0.6941697095360364
4.999999999999999,7.92446596230557,10932151,6.294627058970836,-0.11181623123366011,-0.16497636094127466,0.6304735963259385,0.7412394029570649,0.9759000000000001,0.6945088953326128
7.92446596230557,12.559432157547903,27230366,9.9763115748444,0.41401754909479316,0.6110256043383799,0.6304787479385399,0.7412394029570626,0.9759,0.6943109632094789
12.559432157547903,19.905358527674863,67802814,15.811388300841898,0.19960431119433664,0.2945128413864075,0.6304777681235437,0.7412394029570653,0.9759,0.6944809919805734
19.905358527674863,31.54786722400966,168678265,25.059361681363615,0.2351678466381625,0.34694870784751064,0.6305224304921474,0.7412394029570625,0.9759,0.694556132322071
31.54786722400966,49.99999999999999,417994078,39.71641173621407,0.18273061828170606,0.26961209681624204,0.6305491209049346,0.7412394029570633,0.9759,0.6944910154407733
