rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,R_t
0.5,0.7924465962305568,106935,0.6294627058970836,26.368101990433917,34.29709215846812,0.6354157330952829,0.33630470688807673,0.9937,0.773688745838929
0.7924465962305568,1.25594321575479,268240,0.9976311574844399,-4.340455075289445,-5.666739925323186,0.6354918992402616,0.3363047068880751,0.9937,0.7708088538888106
1.25594321575479,1.9905358527674866,668605,1.5811388300841898,-21.456232678591153,-28.032822026783528,0.6354842519244673,0.336304706888075,0.9937,0.7702493855521259
1.9905358527674866,3.1547867224009667,1668709,2.505936168136362,-2.5133638404486622,-3.2833928688421263,0.6355222719843036,0.33630470688807834,0.9937,0.7703307284667837
3.1547867224009667,4.999999999999999,4190492,3.9716411736214075,0.3190799279096728,0.41653794167833336,0.6355338371545661,0.33630470688807657,0.9937,0.77088505967752
4.999999999999999,7.92446596230557,10493800,6.294627058970836,1.3731196037679534,1.7920797537980326,0.6355891440589974,0.3363047068880767,0.9937,0.7710734407781932
7.92446596230557,12.559432157547903,26326304,9.9763115748444,-1.0784957886894617,-1.4079668362823408,0.6355784418648723,0.3363047068880751,0.9937,0.7708515293628503
12.559432157547903,19.905358527674863,65977327,15.811388300841898,3.9661116750221677,5.1764788931509615,0.6355600315257866,0.3363047068880772,0.9937,0.7710369681657135
19.905358527674863,31.54786722400966,164899379,25.059361681363615,3.212468739791909,4.193510536292835,0.6355802765886821,0.33630470688807984,0.9937,0.7709139099852196
31.54786722400966,49.99999999999999,409617201,39.71641173621407,-0.7054576324604418,-0.9207763187834014,0.6356451039334083,0.3363047068880756,0.9937,0.7710126533361574
