rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,f_bias
0.5,0.7924465962305568,92990,0.6294627058970836,17.06210438987399,12.228073102338668,0.4572724030942742,1.3292643491401503,0.8516703727119252,1.664067504522651,1.00882546944255,1.0068200902415727
0.7924465962305568,1.25594321575479,233811,0.9976311574844399,11.157908445412199,8.007525680899837,0.457398102407721,1.3290499830313214,0.8509184037530385,1.6640932916576554,1.0093461170372282,1.0067949223565393
1.25594321575479,1.9905358527674866,588221,1.5811388300841898,5.547527213942081,3.9804263404894837,0.4573621751953792,1.328801132807874,0.8510002045051464,1.6640554583775804,1.0091879185093942,1.0068286562618904
1.9905358527674866,3.1547867224009667,1478642,2.505936168136362,2.405112003353996,1.7249894627588815,0.4574541131544537,1.329015044099116,0.8510967898633961,1.664094894172298,1.0090335829120949,1.0067057761955585
3.1547867224009667,4.999999999999999,3702826,3.9716411736214075,2.188427421977176,1.5698446568037425,0.45743283873133866,1.3291130488389957,0.8510180140444245,1.6640633536517313,1.0089645754242011,1.0068324917954852
4.999999999999999,7.92446596230557,9281552,6.294627058970836,1.1542920732528457,0.8279295057150072,0.4574292002934127,1.329105173532007,0.8512512789574633,1.6641337108569851,1.009063550661023,1.006943548692314
7.92446596230557,12.559432157547903,23336271,9.9763115748444,0.9005134371440674,0.6458683774412733,0.45738855195119166,1.3290387377228667,0.8512068326056519,1.6641154649841943,1.0090224029111334,1.0068657609634786
12.559432157547903,19.905358527674863,58332424,15.811388300841898,0.658016623786694,0.4719952542027036,0.4574529576557165,1.3291311590838844,0.8511502220672639,1.6640963526369363,1.009017901549744,1.0069005556742263
19.905358527674863,31.54786722400966,146315823,25.059361681363615,0.48480889133968824,0.3477471356961827,0.45745772801764256,1.3290470354966917,0.8512269059880949,1.6640616415395786,1.0090215229249897,1.0069486120368643
31.54786722400966,49.99999999999999,365071123,39.71641173621407,0.35522142850598964,0.2547792309280623,0.45747187587109883,1.3290570224655371,0.851161866164427,1.6640163336326472,1.0089960890128475,1.0068044490721098
