rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,58599,0.6294627058970836,204.27206886820164,206.12721379233264,0.538734601211696,0.10000000000000048,0.991
0.7924465962305568,1.25594321575479,147069,0.9976311574844399,-38.67964471328367,-39.03092302046788,0.538814465626554,0.10000000000000014,0.991
1.25594321575479,1.9905358527674866,365744,1.5811388300841898,81.97904770347436,82.72355974114467,0.5387453178224936,0.0999999999999996,0.991
1.9905358527674866,3.1547867224009667,909828,2.505936168136362,110.73427340745415,111.73993280267825,0.5387863096805888,0.1000000000000004,0.991
3.1547867224009667,4.999999999999999,2275983,3.9716411736214075,-18.83110502409349,-19.00212414136578,0.5389446225077197,0.10000000000000003,0.991
4.999999999999999,7.92446596230557,5685596,6.294627058970836,-32.72444597846341,-33.02164074516994,0.5389718259989819,0.09999999999999973,0.991
7.92446596230557,12.559432157547903,14192454,9.9763115748444,6.159260729341151,6.21519750690328,0.5389406803866212,0.10000000000000032,0.991
12.559432157547903,19.905358527674863,35302883,15.811388300841898,1.4201416678464887,1.4330390190176474,0.538974430889188,0.09999999999999963,0.991
19.905358527674863,31.54786722400966,87197515,25.059361681363615,-6.43028465862734,-6.488682803862098,0.5389157171773988,0.09999999999999935,0.9910000000000001
31.54786722400966,49.99999999999999,211438992,39.71641173621407,1.8465356052477182,1.8633053534285755,0.5389777483608574,0.10000000000000031,0.9909999999999999
