rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m
0.5,0.7924465962305568,56050,0.6294627058970836,8.321102028583208,8.263259214084616,0.6347604962568363,0.9,1.007
0.7924465962305568,1.25594321575479,138634,0.9976311574844399,8.081475664842843,8.02529857481911,0.6346659888712853,0.9000000000000005,1.007
1.25594321575479,1.9905358527674866,346259,1.5811388300841898,2.5166521751576822,2.4991580686769432,0.6346568236926882,0.8999999999999997,1.0070000000000001
1.9905358527674866,3.1547867224009667,865354,2.505936168136362,2.515185496385538,2.497701585288518,0.6345947724202121,0.9000000000000011,1.0070000000000001
3.1547867224009667,4.999999999999999,2160610,3.9716411736214075,1.7296176291917618,1.717594467916347,0.6346311631751324,0.9000000000000001,1.0070000000000001
4.999999999999999,7.92446596230557,5376025,6.294627058970836,0.5131273210362993,0.5095603982485595,0.63476886153252,0.8999999999999988,1.007
7.92446596230557,12.559432157547903,13465131,9.9763115748444,0.7425626939976966,0.7374008877832142,0.634754756707583,0.8999999999999991,1.007
12.559432157547903,19.905358527674863,33447844,15.811388300841898,0.6034280690949607,0.5992334350496135,0.6348464648596036,0.8999999999999936,1.007
19.905358527674863,31.54786722400966,82412577,25.059361681363615,0.536291943478458,0.5325639955098889,0.6349223323736257,0.8999999999999955,1.007
31.54786722400966,49.99999999999999,202026557,39.71641173621407,0.2913219463439209,0.28929686826605844,0.6349946515604431,0.9000000000000036,1.0070000000000001
