bin,lens_bin,source_bin,radial_bin,r,value,error
40,0,2,10,10.071,-0.39041128875265474,0.38505258357389166
41,0,2,11,15.962,-0.443449105289297,0.5148551069033651
42,0,2,12,25.298,-2.197685194438602,0.6017936230141927
43,0,2,13,40.095,-1.0107264314197597,0.7366209025478365
44,0,2,14,63.546,-0.3633407624297446,1.491185473875518
45,0,3,0,0.101,-0.11546826934831783,0.10671532048193992
46,0,3,1,0.16,-0.316096878785747,0.08261776659602768
47,0,3,2,0.253,-0.4587715333861455,0.0661530745019959
48,0,3,3,0.401,-0.3452573247088787,0.06408112368272165
49,0,3,4,0.635,-0.2970028695312721,0.05902569459469963
50,0,3,5,1.007,-0.3085991941732351,0.06431206973887485
51,0,3,6,1.596,-0.3438590037784826,0.0796307518174712
52,0,3,7,2.53,-0.40264508668822163,0.0975066092957579
53,0,3,8,4.009,-0.5308171842805839,0.17435664748226234
54,0,3,9,6.355,-0.549981826697431,0.2728001561955898
55,0,3,10,10.071,-0.8727935933608238,0.32146905868373726
56,0,3,11,15.962,-1.1092735252988735,0.4459012877521306
57,0,3,12,25.298,-1.2730834461347578,0.5651030507231063
58,0,3,13,40.095,-0.9645184391063997,0.681988884120618
59,0,3,14,63.546,-1.0797878036839315,1.1558638660916736
60,1,0,0,0.101,-13.769979369788585,2.029371500628538
61,1,0,1,0.16,-10.064815764633032,0.5612601902570759
62,1,0,2,0.253,-13.157214847509678,0.4636483461049609
63,1,0,3,0.401,-16.58462577435576,0.5441082330528828
64,1,0,4,0.635,-14.95932615615756,0.6130359843044346
65,1,0,5,1.007,-12.762982559324005,0.5414417758690675
66,1,0,6,1.596,-11.34652329352776,0.5495012300764524
67,1,0,7,2.53,-9.337828761540823,0.6154644034174643
68,1,0,8,4.009,-7.982750005452804,0.5932687626252385
69,1,0,9,6.355,-7.818652758489125,0.6342107115633762
70,1,0,10,10.071,-7.497108997088522,0.8069022883329103
71,1,0,11,15.962,-7.191021365930707,1.0020407885440124
72,1,0,12,25.298,-5.909405837202567,1.3559191210054231
73,1,0,13,40.095,-6.7890402379076455,1.6850545117403801
74,1,0,14,63.546,-8.250621991987565,3.3608942321312854
75,1,1,0,0.101,-0.8151734297650498,0.24269245158065733
76,1,1,1,0.16,-0.5057398105998969,0.09193369020012775
77,1,1,2,0.253,-0.7329114748744968,0.0685984398159954
78,1,1,3,0.401,-0.9630013524806298,0.07949145129595188
79,1,1,4,0.635,-0.8911104943653676,0.08510989855710634
80,1,1,5,1.007,-0.8077165115004571,0.09902391516859871
81,1,1,6,1.596,-0.7805319487348907,0.11067921189408596
82,1,1,7,2.53,-0.7041391745076758,0.12101431114146462
83,1,1,8,4.009,-0.48064581682909885,0.16674842304133838
84,1,1,9,6.355,-0.6698168890195881,0.2355870050574716
85,1,1,10,10.071,-0.2049620909566133,0.32396279732581645
86,1,1,11,15.962,-0.3182650238687327,0.3921544681634789
87,1,1,12,25.298,-0.1306009351678937,0.54648991226626
88,1,1,13,40.095,-0.5350781925811731,0.843389730123016
89,1,1,14,63.546,-1.141670590079121,1.7616202425045495
90,1,2,0,0.101,0.022180154796390156,0.16527038910699057
91,1,2,1,0.16,-0.17359082187360655,0.07016530241401293
92,1,2,2,0.253,-0.291814437991392,0.04766654704348336
93,1,2,3,0.401,-0.4503793437568124,0.04290881990357522
94,1,2,4,0.635,-0.4073633636599099,0.048243468619775264
95,1,2,5,1.007,-0.3796898607627959,0.053270990204406336
96,1,2,6,1.596,-0.46368328205305687,0.06743984837174374
97,1,2,7,2.53,-0.3526891698180306,0.07752004158367307
98,1,2,8,4.009,-0.3071388595925981,0.11167083648540732
99,1,2,9,6.355,-0.3310989470049864,0.1308419165331955
100,1,2,10,10.071,-0.2199159737384008,0.22011720237156068
101,1,2,11,15.962,-0.28564222324088595,0.27354300894121597
102,1,2,12,25.298,-0.34425858446869667,0.34443146468375513
103,1,2,13,40.095,-0.23131035181281343,0.4541637909278292
104,1,2,14,63.546,0.2452235941568514,0.970892046761404
105,1,3,0,0.101,-0.07596239828078435,0.1154107960123442
106,1,3,1,0.16,-0.06435142455102119,0.06548793259050135
107,1,3,2,0.253,-0.2630843236150475,0.049602978838203624
108,1,3,3,0.401,-0.28447041445836097,0.04317528655016668
109,1,3,4,0.635,-0.3078694206874771,0.05099107692284314
110,1,3,5,1.007,-0.27422797048435893,0.04527239728570329
111,1,3,6,1.596,-0.33626649984483004,0.061070548481762986
112,1,3,7,2.53,-0.18406280689056687,0.06678998894394106
113,1,3,8,4.009,-0.06531021509285487,0.11105195004356691
114,1,3,9,6.355,-0.04016659414407017,0.1271543151681592
115,1,3,10,10.071,-0.1165696644948624,0.18894821630811395
116,1,3,11,15.962,-0.1960939111971886,0.20665251433228787
117,1,3,12,25.298,0.17561540517888385,0.33462787742120914
118,1,3,13,40.095,0.17737178499227163,0.48740948794705874
119,1,3,14,63.546,0.30499521129923063,0.9324763453926601
120,2,0,0,0.101,nan,nan
121,2,0,1,0.16,nan,nan
122,2,0,2,0.253,nan,nan
123,2,0,3,0.401,nan,nan
124,2,0,4,0.635,nan,nan
