bin,lens_bin,source_bin,radial_bin,r,value,error
46,0,3,1,0.01,-0.08591217392929841,0.06476759678951775
47,0,3,2,0.016,-0.06252788141887823,0.032622151765731563
48,0,3,3,0.025,0.01732531505462066,0.03304976933023235
49,0,3,4,0.04,-0.05069696998137124,0.02781100617889274
50,0,3,5,0.063,-0.06427075995047009,0.03011285603047088
51,0,3,6,0.1,-0.04038428390081825,0.030767504336110574
52,0,3,7,0.158,-0.021651174623430268,0.037509455522769374
53,0,3,8,0.251,-0.022132069803680918,0.042401694015099405
54,0,3,9,0.397,-0.02475366027168549,0.04948567924912965
55,0,3,10,0.629,-0.009758622313211599,0.05382813341445825
56,0,3,11,0.998,0.05632275890886276,0.05870086795637959
57,0,3,12,1.581,-0.04229215417009544,0.05606073504548709
58,0,3,13,2.506,-0.07696615764730655,0.05995610269631375
59,0,3,14,3.972,0.03127839762826496,0.06853629192050378
60,1,0,0,0.006,0.14646687729218855,0.3209907014621771
61,1,0,1,0.01,0.2709518539224639,0.11074735482021639
62,1,0,2,0.016,0.33345191276516073,0.07856415564239302
63,1,0,3,0.025,0.37985057945394163,0.0638704305592993
64,1,0,4,0.04,0.5951505752423373,0.07666083536697525
65,1,0,5,0.063,0.7869929064876984,0.11565953210731643
66,1,0,6,0.1,1.1584222719357482,0.1453066189343948
67,1,0,7,0.158,1.4098766296355723,0.1422030542588026
68,1,0,8,0.251,1.6021101385810452,0.16353889511567302
69,1,0,9,0.397,1.6333165644908654,0.17187835682455863
70,1,0,10,0.629,1.3644615561554279,0.15590326625096507
71,1,0,11,0.998,1.0337013003456748,0.13193647257630142
72,1,0,12,1.581,0.7027164266040431,0.1120470706291517
73,1,0,13,2.506,0.5035300401516193,0.1316485147054956
74,1,0,14,3.972,0.760585170054798,0.21467346968825204
75,1,1,0,0.006,0.2312468836023339,0.14271660914940607
76,1,1,1,0.01,0.17594733931942266,0.07356902023313383
77,1,1,2,0.016,0.12590851281166826,0.05453489211609647
78,1,1,3,0.025,0.24160025233530869,0.04879255976044353
79,1,1,4,0.04,0.43097183410171064,0.058221990875357614
80,1,1,5,0.063,0.548144286682554,0.0724095295050598
81,1,1,6,0.1,0.7554094006592956,0.10140437769284404
82,1,1,7,0.158,0.9268830054491152,0.10420008750681635
83,1,1,8,0.251,1.0102586898838595,0.1167505755667264
84,1,1,9,0.397,1.02946401153492,0.10928889609177167
85,1,1,10,0.629,0.8702762289197472,0.10525464187262337
86,1,1,11,0.998,0.6913324680436158,0.09740369008570693
87,1,1,12,1.581,0.468838978398555,0.08082703617472455
88,1,1,13,2.506,0.3470812140522901,0.09997811061811356
89,1,1,14,3.972,0.49072725400197614,0.16196660457875622
90,1,2,0,0.006,0.05066109765875772,0.17797805537219843
91,1,2,1,0.01,0.12945779551182035,0.06613248991365543
92,1,2,2,0.016,0.14208797940245405,0.04327397061205364
93,1,2,3,0.025,0.16743551574258758,0.03636811485841949
94,1,2,4,0.04,0.3055003238848981,0.05462187308489555
95,1,2,5,0.063,0.41147621984258337,0.06430653423922006
96,1,2,6,0.1,0.5976604401710001,0.09333422034476353
97,1,2,7,0.158,0.6636713518168409,0.09441412519486271
98,1,2,8,0.251,0.7740226146079604,0.10275651389169935
99,1,2,9,0.397,0.8165182908582735,0.09337031760544948
100,1,2,10,0.629,0.6401386525104155,0.09527107494049013
101,1,2,11,0.998,0.5290418500999102,0.09028336978832985
102,1,2,12,1.581,0.37773240704504996,0.07786103753532342
103,1,2,13,2.506,0.3003470782876951,0.09829596581192201
104,1,2,14,3.972,0.3564943525485466,0.1561508660958629
105,1,3,0,0.006,0.06197261246385031,0.16195779772495317
106,1,3,1,0.01,-0.16254734858184772,0.08345008230513914
107,1,3,2,0.016,0.11231444742529174,0.043153924270475104
108,1,3,3,0.025,0.1938429577766188,0.040930724635503554
109,1,3,4,0.04,0.2893696042795237,0.04782478047155036
110,1,3,5,0.063,0.3840293518338676,0.06626804233493894
111,1,3,6,0.1,0.5509079100631347,0.08806648134843523
112,1,3,7,0.158,0.5850161184313529,0.09230272038999582
113,1,3,8,0.251,0.7001172514155825,0.10163544872552008
114,1,3,9,0.397,0.7612652008438962,0.09477313241323483
115,1,3,10,0.629,0.5730471108920815,0.09846475013528513
116,1,3,11,0.998,0.4589565821648106,0.09427810796379157
117,1,3,12,1.581,0.34755364857961424,0.08677691128457203
118,1,3,13,2.506,0.30505915383490984,0.10840486917975985
119,1,3,14,3.972,0.3192047101315744,0.1597972757569125
120,2,0,0,0.006,1.6827545133128614,0.6499070227354881
121,2,0,1,0.01,1.7972213475511933,0.2877896692511973
122,2,0,2,0.016,1.7003605747328208,0.19014760802441197
123,2,0,3,0.025,1.9216925769355848,0.15505072482684537
124,2,0,4,0.04,2.746778383385738,0.19879890877631706
125,2,0,5,0.063,4.514654702475118,0.25408406355390434
126,2,0,6,0.1,6.762783092572095,0.3642650447381328
127,2,0,7,0.158,8.777336886823926,0.5041240318503398
128,2,0,8,0.251,8.350462609577786,0.5811618027284984
129,2,0,9,0.397,8.112317650763872,0.5907066287073193
130,2,0,10,0.629,7.843491370806185,0.6481814566103297
131,2,0,11,0.998,7.382404986094515,0.627839307096113
132,2,0,12,1.581,8.240066335374378,0.7741199837824787
133,2,0,13,2.506,8.369056190919588,0.997635864536635
134,2,0,14,3.972,12.14525420532884,1.7035522037635678
135,2,1,0,0.006,0.7450997308781194,0.3320623779626597
136,2,1,1,0.01,0.7517935245329019,0.12852647942311946
137,2,1,2,0.016,0.8475192548258018,0.09375066479079112
138,2,1,3,0.025,1.320847303179739,0.08767618321559183
139,2,1,4,0.04,1.7246759312223847,0.09865045510410445
140,2,1,5,0.063,2.547614598317299,0.13896427363273273
141,2,1,6,0.1,3.7789000742880083,0.18733578461745287
142,2,1,7,0.158,4.81683690989307,0.2533594159492183
143,2,1,8,0.251,4.638577228798365,0.31517686906987247
144,2,1,9,0.397,4.294086002277814,0.300203382364037
145,2,1,10,0.629,3.828106781678371,0.2912480137431672
146,2,1,11,0.998,3.609889157208098,0.30891947749397036
147,2,1,12,1.581,3.788691948552176,0.36754270972059594
148,2,1,13,2.506,3.508597661919256,0.4347172486167693
149,2,1,14,3.972,4.9622241256321,0.7101296101564443
150,2,2,0,0.006,0.6431188812487871,0.2522589919208851
151,2,2,1,0.01,0.6436094953561762,0.1022402760238078
152,2,2,2,0.016,0.5847781744381257,0.06890782196537695
153,2,2,3,0.025,0.7990051584788549,0.06146823735575281
154,2,2,4,0.04,1.221003588012822,0.07362464474816297
155,2,2,5,0.063,1.6876910901112374,0.09859687226699757
