bin,lens_bin,source_bin,radial_bin,r,value,error
58,0,3,13,40.095,-1.022448653428912,0.8795185620248536
59,0,3,14,63.546,0.09994495326570697,1.8589461896298918
60,1,0,0,0.101,-94.24422441552412,15.27162994342648
61,1,0,1,0.16,-76.6176135880885,3.8965352226142387
62,1,0,2,0.253,-104.59895717435796,3.4828965682316984
63,1,0,3,0.401,-130.91138686861902,4.170672605889607
64,1,0,4,0.635,-118.43738815040841,4.3300214775115995
65,1,0,5,1.007,-103.43255257961401,3.7714157711845204
66,1,0,6,1.596,-92.08430148010756,4.00625013833279
67,1,0,7,2.53,-81.25687690575343,4.027046258707796
68,1,0,8,4.009,-72.40186157048763,3.2024618377717236
69,1,0,9,6.355,-67.14415200857623,3.365835510102411
70,1,0,10,10.071,-62.436580349965496,3.4698992215531796
71,1,0,11,15.962,-58.971931617176544,3.6768813300702763
72,1,0,12,25.298,-50.40578838652256,4.732843789037904
73,1,0,13,40.095,-44.95338401070772,6.069663439751856
74,1,0,14,63.546,-42.168373103123606,10.67737902610448
75,1,1,0,0.101,-15.790666372766955,2.181990256373831
76,1,1,1,0.16,-12.60468566546582,0.7582590876438292
77,1,1,2,0.253,-16.387432931314454,0.45089342438623775
78,1,1,3,0.401,-22.361579725101848,0.6724333542411468
79,1,1,4,0.635,-20.232514981773093,0.684624585291616
80,1,1,5,1.007,-18.33891695046914,0.6435380312556442
81,1,1,6,1.596,-15.97898639901469,0.6146858747948604
82,1,1,7,2.53,-13.899011975671176,0.7004750264341798
83,1,1,8,4.009,-12.177095999278258,0.6140628498480538
84,1,1,9,6.355,-11.502051276304048,0.6483634494028373
85,1,1,10,10.071,-10.92692750724698,0.8084549255880163
86,1,1,11,15.962,-10.53408102485663,1.0009806033397486
87,1,1,12,25.298,-9.229491440454648,1.3697781075297017
88,1,1,13,40.095,-8.428097054743317,1.6842655359010028
89,1,1,14,63.546,-7.701159826833957,3.238540762476912
90,1,2,0,0.101,-1.6017712418568186,0.6180647899089783
91,1,2,1,0.16,-2.0515581370164835,0.21557584374607078
92,1,2,2,0.253,-2.45053647278046,0.1670179828063854
93,1,2,3,0.401,-3.3075786853935276,0.16698518026729248
94,1,2,4,0.635,-2.8728865941385635,0.14597345534740902
95,1,2,5,1.007,-2.3143120024847104,0.1498776592170624
96,1,2,6,1.596,-2.2763071656026135,0.15986659689422275
97,1,2,7,2.53,-2.151436141872553,0.1642564811633271
98,1,2,8,4.009,-1.5520098093109052,0.20491557190061785
99,1,2,9,6.355,-1.7135944488452264,0.2543665024433642
100,1,2,10,10.071,-1.3894286917334708,0.35166993500887606
101,1,2,11,15.962,-1.48375589415786,0.40555953727487776
102,1,2,12,25.298,-1.013441499009895,0.5995657988276267
103,1,2,13,40.095,-1.3455824549723254,0.9284166279905257
104,1,2,14,63.546,-2.179250084744798,1.9363331148223506
105,1,3,0,0.101,-2.1498249515730143,0.584667768463018
106,1,3,1,0.16,-1.653707029693788,0.18671199531551114
107,1,3,2,0.253,-2.0596271162761077,0.14352494968244886
108,1,3,3,0.401,-2.636029271225458,0.13140804743030488
109,1,3,4,0.635,-2.4981456062761693,0.1288881973227688
110,1,3,5,1.007,-2.073451093027706,0.13536221859602468
111,1,3,6,1.596,-2.0334665315911513,0.12406324490314802
112,1,3,7,2.53,-1.6150508346359707,0.12605169413259137
113,1,3,8,4.009,-1.397681802960245,0.135405495956477
114,1,3,9,6.355,-1.46410374552715,0.18365452873460242
115,1,3,10,10.071,-1.0881138943907835,0.2396296005543294
116,1,3,11,15.962,-1.1613594531741798,0.2773129190941332
117,1,3,12,25.298,-1.044264375087411,0.38637110681359665
118,1,3,13,40.095,-1.2184781593784084,0.6252775476023834
119,1,3,14,63.546,-1.1442838962395405,1.3828107570393442
120,2,0,0,0.101,-158.96530610445612,32.4828767727094
121,2,0,1,0.16,-89.08226104677846,8.034056407391228
122,2,0,2,0.253,-96.75005914241295,3.604574429503345
123,2,0,3,0.401,-144.12099694183746,4.21398868298898
124,2,0,4,0.635,-171.10534238121036,4.295275936765778
125,2,0,5,1.007,-155.18736781874986,4.978766154364993
126,2,0,6,1.596,-142.292172077446,5.004792042284549
127,2,0,7,2.53,-121.09500720245376,5.308488660288989
128,2,0,8,4.009,-104.09864889359507,4.62534008863912
129,2,0,9,6.355,-94.86075346586037,5.622761310100632
130,2,0,10,10.071,-87.34843377608955,5.871832914317188
131,2,0,11,15.962,-81.71942125246794,6.777556722546156
132,2,0,12,25.298,-82.25065289824816,11.838697928181038
133,2,0,13,40.095,-72.74326086197566,17.312570196894843
134,2,0,14,63.546,-98.182885508051,41.27578388329693
135,2,1,0,0.101,-56.27966791041448,9.064730936425278
136,2,1,1,0.16,-25.386537611175278,1.789822095567713
137,2,1,2,0.253,-28.20725633003662,1.157291693294009
138,2,1,3,0.401,-39.68123641511192,1.0349020866051042
139,2,1,4,0.635,-49.666646514551644,1.1071036114209902
140,2,1,5,1.007,-45.29423691488061,1.2505058155493607
141,2,1,6,1.596,-39.45885403324692,1.0692394045810867
142,2,1,7,2.53,-35.57256451918829,1.0985587062664415
143,2,1,8,4.009,-31.365082543194728,0.998841401876165
144,2,1,9,6.355,-28.343188579828343,1.0297423383758473
145,2,1,10,10.071,-25.814027351394095,1.1007072216661442
146,2,1,11,15.962,-22.316698434521335,1.4413034885836167
147,2,1,12,25.298,-22.636667227955616,2.103124956019839
