bin,lens_bin,source_bin,radial_bin,r,value,error
78,1,1,3,0.025,0.588837717152324,0.0842619511214158
79,1,1,4,0.04,0.4885170789216797,0.08294272899874583
80,1,1,5,0.063,0.35791536656057943,0.07841106870843872
81,1,1,6,0.1,0.28042886856360916,0.07610895420504046
82,1,1,7,0.158,0.2258594030653427,0.07227860255615808
83,1,1,8,0.251,0.17950370440273922,0.07093053971508972
84,1,1,9,0.397,0.12271202640816714,0.06952788899501422
85,1,1,10,0.629,0.06026350732590835,0.06935598288866221
86,1,1,11,0.998,0.031619863236742596,0.08029528126645179
87,1,1,12,1.581,0.034634091149654544,0.10339457632790068
88,1,1,13,2.506,0.04243509445418514,0.1382226310375321
89,1,1,14,3.972,0.05077922512510824,0.17459298548781058
90,1,2,0,0.006,1.043968175808363,0.11295501516526014
91,1,2,1,0.01,0.7213263621321131,0.10081557897654865
92,1,2,2,0.016,0.6462508855850091,0.07271342152235273
93,1,2,3,0.025,0.5059841899346385,0.07043943093992698
94,1,2,4,0.04,0.3594792721923312,0.06281954574452565
95,1,2,5,0.063,0.25971716199306716,0.06002238485732913
96,1,2,6,0.1,0.18781722719423133,0.05667803400104365
97,1,2,7,0.158,0.15052814276206306,0.055266248480683976
98,1,2,8,0.251,0.12065615403853425,0.05324445277668247
99,1,2,9,0.397,0.0739640177703782,0.056172702840925376
100,1,2,10,0.629,0.02863654934528448,0.06094498921443832
101,1,2,11,0.998,-0.010973418540605184,0.0767376258493337
102,1,2,12,1.581,-0.01822571847746035,0.10257729167994847
103,1,2,13,2.506,-0.015728825256111634,0.14387753938956777
104,1,2,14,3.972,0.012987333515646071,0.17927483901506663
105,1,3,0,0.006,1.1181696741241032,0.13768745734566923
106,1,3,1,0.01,0.602756257620296,0.12744919744571673
107,1,3,2,0.016,0.5613133185920605,0.08269872605997332
108,1,3,3,0.025,0.3889579434918966,0.07032470757275266
109,1,3,4,0.04,0.2840059608710144,0.06589282347025721
110,1,3,5,0.063,0.21621824352779928,0.06364771468500312
111,1,3,6,0.1,0.10782419381820674,0.05986504698129396
112,1,3,7,0.158,0.08476537045376542,0.057258174698189564
113,1,3,8,0.251,0.040963826654505375,0.055434209240400434
114,1,3,9,0.397,0.015086875375081021,0.057300994503001836
115,1,3,10,0.629,-0.020211795685620704,0.06355192129154327
116,1,3,11,0.998,-0.04959975688291207,0.07810000445310988
117,1,3,12,1.581,-0.014815637843346163,0.10019162852205948
118,1,3,13,2.506,0.013779454272033753,0.13739892871378256
119,1,3,14,3.972,0.058059319930348074,0.17308373062370644
120,2,0,0,0.006,43.176770530670375,0.4518815120955181
121,2,0,1,0.01,28.048104838858734,0.19092268752400116
122,2,0,2,0.016,18.458042324795485,0.13731620874891964
123,2,0,3,0.025,12.451582157571274,0.12666059736808333
124,2,0,4,0.04,8.499806782348962,0.1118246757477704
125,2,0,5,0.063,6.018972048202698,0.0982622992130329
126,2,0,6,0.1,4.609800878660519,0.0903522086592777
127,2,0,7,0.158,3.473227731208417,0.08245453776318512
128,2,0,8,0.251,2.491425939317815,0.07448727447711655
129,2,0,9,0.397,1.7011174528521078,0.0716739905543048
130,2,0,10,0.629,1.064039871966549,0.0689928759797895
131,2,0,11,0.998,0.6262941351770301,0.07471630802209045
132,2,0,12,1.581,0.3353306970103276,0.09439763715866822
133,2,0,13,2.506,0.15315733142273746,0.12713753596726624
134,2,0,14,3.972,0.14583513896251343,0.16538541753531694
135,2,1,0,0.006,1.058886962298966,0.13143891209489636
136,2,1,1,0.01,0.7889381649797356,0.0951176766122801
137,2,1,2,0.016,0.6267428335434033,0.09183582731822186
138,2,1,3,0.025,0.4034452354161111,0.08199534489120487
139,2,1,4,0.04,0.29157912681616605,0.0728894732242827
140,2,1,5,0.063,0.27430580975169594,0.06915604571113937
141,2,1,6,0.1,0.2358174266642532,0.06302045748410898
142,2,1,7,0.158,0.20999125855132306,0.05952104567385956
143,2,1,8,0.251,0.17422083490885587,0.057019754632275675
144,2,1,9,0.397,0.13296243664149276,0.05495260434132359
145,2,1,10,0.629,0.07221095862983695,0.05648401089697552
146,2,1,11,0.998,0.07350768063347779,0.06838298891230003
147,2,1,12,1.581,0.08612158708096729,0.09013126496128131
148,2,1,13,2.506,0.07414058828985048,0.12326616268815693
149,2,1,14,3.972,0.11613498123217436,0.1627441548435979
150,2,2,0,0.006,0.8279869768101689,0.14710322934781095
151,2,2,1,0.01,0.6251263361488624,0.09544019923435791
152,2,2,2,0.016,0.44549786011693904,0.08597719697628375
